Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny
2022-09-12,433,1997,1562,686,35.24,35.28,16.0,100.0,0,Autumn,20.0,20.0,60.0,0.0
2022-09-13,548,2503,0,523,36.16,34.69,8.0,0.0,0,Autumn,0.0,60.0,20.0,20.0
2022-09-14,435,1955,255,556,37.96,43.0,3.0,0.0,0,Autumn,20.0,60.0,20.0,0.0
2022-09-15,498,1918,373,693,41.23,39.09,5.0,0.0,0,Autumn,40.0,0.0,0.0,60.0
2022-09-16,844,2839,1933,823,34.5,37.0,20.0,100.0,0,Autumn,0.0,0.0,60.0,40.0
2022-09-17,531,2368,0,637,39.4,42.46,4.0,0.0,0,Autumn,80.0,20.0,0.0,0.0
2022-09-18,858,1837,877,893,38.23,43.19,15.0,100.0,0,Autumn,20.0,60.0,0.0,20.0
2022-09-19,474,1480,430,646,32.83,33.22,16.0,100.0,0,Autumn,0.0,20.0,20.0,60.0
2022-09-20,407,2438,243,442,35.45,39.1,2.0,0.0,0,Autumn,0.0,40.0,0.0,60.0
2022-09-21,530,2031,0,537,32.83,32.6,16.0,100.0,0,Autumn,0.0,80.0,0.0,20.0
2022-09-22,657,3051,369,698,37.36,38.11,16.0,100.0,0,Autumn,0.0,40.0,60.0,0.0
2022-09-23,558,2394,1134,652,40.12,39.22,3.0,0.0,0,Autumn,20.0,20.0,0.0,60.0
2022-09-24,547,2205,0,615,39.04,36.2,2.0,0.0,0,Autumn,0.0,0.0,0.0,100.0
2022-09-25,393,1658,205,398,32.49,31.33,6.0,0.0,0,Autumn,20.0,20.0,60.0,0.0
2022-09-26,299,1265,1447,574,36.67,35.56,4.0,0.0,0,Autumn,0.0,40.0,0.0,60.0
2022-09-27,480,2100,678,574,37.26,35.71,5.0,0.0,0,Autumn,40.0,0.0,20.0,40.0
2022-09-28,406,1963,0,423,32.7,31.1,8.0,0.0,0,Autumn,20.0,80.0,0.0,0.0
2022-09-29,430,1790,0,476,33.44,33.87,5.0,0.0,0,Autumn,40.0,40.0,0.0,20.0
2022-09-30,584,3114,978,626,37.5,41.01,7.0,0.0,0,Autumn,40.0,60.0,0.0,0.0
2022-10-01,435,2530,283,518,36.55,37.03,5.0,0.0,0,Autumn,0.0,60.0,40.0,0.0
2022-10-02,444,2363,0,453,35.46,34.86,4.0,0.0,0,Autumn,0.0,40.0,0.0,60.0
2022-10-03,550,2202,1295,634,38.04,39.3,5.0,0.0,0,Autumn,0.0,0.0,80.0,20.0
2022-10-04,460,2362,1221,585,33.73,37.98,4.0,0.0,0,Autumn,20.0,40.0,20.0,20.0
2022-10-05,404,1902,0,459,32.67,33.96,6.0,0.0,0,Autumn,0.0,60.0,20.0,20.0
2022-10-06,488,1498,328,588,33.16,33.45,18.0,100.0,0,Autumn,20.0,0.0,60.0,20.0
2022-10-07,364,2716,0,415,35.41,32.68,3.0,0.0,0,Autumn,0.0,20.0,40.0,40.0
2022-10-08,647,3490,409,688,38.9,37.27,15.0,100.0,0,Autumn,0.0,40.0,20.0,40.0
2022-10-09,606,2843,1322,625,37.08,38.21,7.0,0.0,0,Autumn,60.0,0.0,20.0,20.0
2022-10-10,465,2646,649,504,34.32,37.26,4.0,0.0,0,Autumn,20.0,40.0,20.0,20.0
2022-10-11,566,2181,0,668,41.12,42.43,2.0,0.0,0,Autumn,0.0,40.0,20.0,40.0
2022-10-12,510,2112,1043,632,32.33,35.63,18.0,100.0,0,Autumn,0.0,40.0,0.0,60.0
2022-10-13,447,2427,0,567,38.61,40.8,4.0,0.0,0,Autumn,80.0,20.0,0.0,0.0
2022-10-14,524,2889,194,582,29.46,28.74,25.0,100.0,0,Autumn,0.0,60.0,40.0,0.0
2022-10-15,342,2365,0,462,32.49,33.34,6.0,0.0,0,Autumn,0.0,20.0,0.0,80.0
2022-10-16,553,3000,277,594,38.52,37.56,4.0,0.0,0,Autumn,40.0,0.0,40.0,20.0
2022-10-17,493,2447,746,541,35.77,36.06,6.0,0.0,0,Autumn,40.0,20.0,40.0,0.0
2022-10-18,766,1954,1433,819,36.82,36.62,19.0,100.0,0,Autumn,0.0,20.0,60.0,20.0
2022-10-19,465,1743,0,463,28.37,32.42,21.0,100.0,0,Autumn,0.0,60.0,20.0,20.0
2022-10-20,524,1688,0,549,36.93,37.55,4.0,0.0,0,Autumn,20.0,40.0,40.0,0.0
2022-10-21,314,1903,0,336,31.03,30.16,4.0,0.0,0,Autumn,40.0,40.0,20.0,0.0
2022-10-22,352,2341,519,405,32.0,33.36,8.0,0.0,0,Autumn,60.0,40.0,0.0,0.0
2022-10-23,876,1989,1778,878,40.42,39.13,18.0,100.0,0,Autumn,20.0,40.0,0.0,40.0
2022-10-24,379,1113,401,593,32.26,36.18,13.0,100.0,0,Autumn,40.0,0.0,0.0,60.0
2022-10-25,366,1321,0,540,38.12,36.05,6.0,0.0,0,Autumn,20.0,60.0,0.0,20.0
2022-10-26,287,1741,0,551,28.65,31.05,18.0,100.0,0,Autumn,0.0,40.0,60.0,0.0
2022-10-27,376,2378,579,407,31.35,30.49,4.0,0.0,0,Autumn,60.0,40.0,0.0,0.0
2022-10-28,584,2403,1351,778,39.78,42.08,17.0,100.0,0,Autumn,0.0,60.0,0.0,40.0
2022-10-29,445,1819,657,566,37.97,39.2,2.0,0.0,0,Autumn,0.0,20.0,20.0,60.0
2022-10-30,524,1840,0,578,39.05,36.71,7.0,0.0,0,Autumn,40.0,0.0,60.0,0.0
2022-10-31,400,2270,0,487,37.13,39.25,5.0,0.0,0,Autumn,20.0,0.0,60.0,20.0
2022-11-01,527,2380,0,592,36.0,35.85,6.0,0.0,0,Autumn,40.0,20.0,20.0,20.0
2022-11-02,492,2510,866,493,36.85,36.95,6.0,0.0,0,Autumn,0.0,20.0,40.0,40.0
2022-11-03,428,2018,290,422,36.55,38.35,2.0,0.0,0,Autumn,0.0,20.0,80.0,0.0
2022-11-04,608,1838,1818,639,38.53,37.99,4.0,0.0,0,Autumn,40.0,20.0,0.0,40.0
2022-11-05,498,1402,0,546,36.65,42.13,4.0,0.0,0,Autumn,40.0,0.0,20.0,40.0
2022-11-06,460,1554,943,696,35.05,34.03,16.0,100.0,0,Autumn,20.0,40.0,20.0,20.0
2022-11-07,473,1632,249,484,34.02,36.4,6.0,0.0,0,Autumn,20.0,0.0,60.0,20.0
2022-11-08,618,2525,646,722,31.84,34.72,21.0,100.0,0,Autumn,40.0,20.0,20.0,20.0
2022-11-09,390,2467,0,466,35.07,36.05,5.0,0.0,0,Autumn,0.0,40.0,20.0,40.0
2022-11-10,451,2709,268,501,37.87,42.48,2.0,0.0,0,Autumn,0.0,40.0,0.0,60.0
2022-11-11,600,2904,784,750,36.58,34.15,16.0,100.0,0,Autumn,20.0,40.0,40.0,0.0
2022-11-12,582,2572,783,542,36.51,36.2,7.0,0.0,0,Autumn,40.0,20.0,0.0,40.0
2022-11-13,492,2251,588,572,37.88,39.03,2.0,0.0,0,Autumn,20.0,40.0,20.0,20.0
2022-11-14,390,1759,977,517,34.31,38.92,7.0,0.0,0,Autumn,0.0,60.0,20.0,20.0
2022-11-15,569,1892,0,596,35.12,38.09,9.0,0.0,0,Autumn,80.0,0.0,0.0,20.0
2022-11-16,875,2355,804,871,41.56,39.56,21.0,100.0,0,Autumn,0.0,0.0,20.0,80.0
2022-11-17,470,2068,817,569,37.24,40.13,3.0,0.0,0,Autumn,0.0,40.0,40.0,20.0
2022-11-18,407,2872,0,449,34.07,35.2,4.0,0.0,0,Autumn,40.0,20.0,20.0,20.0
2022-11-19,554,2723,299,565,36.54,36.33,4.0,0.0,0,Autumn,0.0,40.0,20.0,40.0
2022-11-20,581,2169,0,571,35.46,40.92,6.0,0.0,0,Autumn,0.0,20.0,60.0,20.0
2022-11-21,608,2405,801,661,36.64,35.13,18.0,100.0,0,Autumn,80.0,0.0,20.0,0.0
2022-11-22,582,2096,2029,775,36.25,36.22,16.0,100.0,0,Autumn,60.0,40.0,0.0,0.0
2022-11-23,586,1869,0,617,36.99,36.48,7.0,0.0,0,Autumn,0.0,60.0,20.0,20.0
2022-11-24,637,1283,1740,719,33.71,37.31,18.0,100.0,0,Autumn,20.0,0.0,20.0,60.0
2022-11-25,446,1647,0,609,32.44,31.48,17.0,100.0,0,Autumn,20.0,40.0,20.0,20.0
2022-11-26,1000,2951,1040,975,36.59,38.0,22.0,100.0,0,Autumn,20.0,20.0,0.0,60.0
2022-11-27,415,1951,0,513,35.49,39.83,7.0,0.0,0,Autumn,20.0,40.0,20.0,20.0
2022-11-28,501,3326,0,530,30.22,32.12,19.0,100.0,0,Autumn,0.0,0.0,80.0,20.0
2022-11-29,459,3539,0,458,36.01,37.02,2.0,0.0,0,Autumn,20.0,40.0,20.0,20.0
2022-11-30,626,3080,383,637,38.69,42.46,7.0,0.0,0,Autumn,0.0,20.0,20.0,60.0
2022-12-01,375,2454,0,435,31.42,33.67,6.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2022-12-02,604,2462,2061,722,38.33,40.21,5.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2022-12-03,476,1858,693,567,37.72,38.35,5.0,0.0,0,Winter,0.0,0.0,60.0,40.0
2022-12-04,624,1382,0,615,39.99,41.69,5.0,0.0,0,Winter,60.0,0.0,20.0,20.0
2022-12-05,613,1020,359,688,42.66,38.4,6.0,0.0,0,Winter,20.0,0.0,20.0,60.0
2022-12-06,664,2899,612,771,39.04,41.26,9.0,0.0,0,Winter,20.0,0.0,0.0,80.0
2022-12-07,670,2594,604,673,39.62,39.76,4.0,0.0,0,Winter,40.0,0.0,40.0,20.0
2022-12-08,476,1924,461,511,32.91,34.27,8.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2022-12-09,675,1448,1587,774,39.55,40.21,16.0,100.0,0,Winter,20.0,0.0,20.0,60.0
2022-12-10,355,1385,610,494,34.71,38.17,9.0,0.0,0,Winter,20.0,0.0,40.0,40.0
2022-12-11,539,2025,618,753,34.87,33.47,17.0,100.0,0,Winter,40.0,0.0,60.0,0.0
2022-12-12,467,2290,526,596,36.4,35.39,6.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2022-12-13,506,2676,261,602,39.67,39.04,3.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2022-12-14,634,3398,1200,767,35.66,37.12,17.0,100.0,0,Winter,0.0,0.0,20.0,80.0
2022-12-15,511,3025,0,534,36.97,39.17,3.0,0.0,0,Winter,40.0,0.0,40.0,20.0
2022-12-16,496,3401,0,613,38.45,34.77,5.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2022-12-17,781,2905,1483,776,34.57,36.66,18.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2022-12-18,924,2963,1379,836,38.36,40.33,14.0,100.0,0,Winter,20.0,0.0,20.0,60.0
2022-12-19,518,2039,385,613,39.32,38.04,6.0,0.0,0,Winter,40.0,0.0,40.0,20.0
2022-12-20,694,1809,1022,851,38.58,38.07,19.0,100.0,0,Winter,20.0,0.0,80.0,0.0
2022-12-21,716,2598,0,688,41.45,41.86,4.0,0.0,0,Winter,40.0,0.0,20.0,40.0
2022-12-22,591,3801,414,592,31.09,35.21,18.0,100.0,0,Winter,20.0,0.0,60.0,20.0
2022-12-23,625,3210,0,758,33.37,36.69,23.0,100.0,0,Winter,20.0,0.0,60.0,20.0
2022-12-24,638,3164,819,795,37.31,38.39,20.0,100.0,0,Winter,40.0,0.0,40.0,20.0
2022-12-25,547,2940,1306,657,32.62,30.09,21.0,100.0,0,Winter,20.0,0.0,40.0,40.0
2022-12-26,454,2676,0,532,36.72,38.97,3.0,0.0,0,Winter,60.0,0.0,0.0,40.0
2022-12-27,423,2758,282,509,36.5,35.91,7.0,0.0,0,Winter,0.0,0.0,80.0,20.0
2022-12-28,706,2335,710,833,45.09,44.78,1.0,0.0,0,Winter,0.0,0.0,0.0,100.0
2022-12-29,412,3217,0,493,37.43,37.31,3.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2022-12-30,554,2805,1125,514,37.52,36.12,5.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2022-12-31,489,2251,0,549,35.42,39.09,8.0,0.0,0,Winter,0.0,0.0,40.0,60.0
2023-01-01,604,2782,0,685,33.3,34.16,19.0,100.0,0,Winter,80.0,0.0,0.0,20.0
2023-01-02,450,2521,155,543,35.13,37.65,6.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2023-01-03,567,2543,811,635,34.82,36.04,16.0,100.0,0,Winter,60.0,0.0,20.0,20.0
2023-01-04,615,2131,1284,758,37.83,36.47,15.0,100.0,0,Winter,100.0,0.0,0.0,0.0
2023-01-05,462,1925,0,507,34.73,37.51,6.0,0.0,0,Winter,40.0,0.0,40.0,20.0
2023-01-06,545,1865,356,502,35.03,37.52,5.0,0.0,0,Winter,20.0,0.0,60.0,20.0
2023-01-07,448,1320,415,568,34.85,36.8,9.0,0.0,0,Winter,40.0,0.0,20.0,40.0
2023-01-08,502,2156,821,532,34.39,35.07,5.0,0.0,0,Winter,80.0,0.0,0.0,20.0
2023-01-09,582,2010,304,590,38.32,38.64,5.0,0.0,0,Winter,0.0,0.0,40.0,60.0
2023-01-10,496,1428,1185,672,36.9,37.78,5.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2023-01-11,668,1651,1011,886,39.75,41.47,14.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2023-01-12,695,1804,1165,903,42.55,38.53,18.0,100.0,0,Winter,40.0,0.0,60.0,0.0
2023-01-13,482,1435,0,572,36.39,41.02,6.0,0.0,0,Winter,60.0,0.0,40.0,0.0
2023-01-14,548,2823,597,589,38.24,37.73,5.0,0.0,0,Winter,60.0,0.0,0.0,40.0
2023-01-15,472,2275,160,566,30.62,31.5,18.0,100.0,0,Winter,0.0,0.0,80.0,20.0
2023-01-16,511,2968,591,689,38.94,37.03,5.0,0.0,0,Winter,60.0,0.0,20.0,20.0
2023-01-17,569,2617,398,581,38.94,39.82,7.0,0.0,0,Winter,20.0,0.0,0.0,80.0
2023-01-18,315,2645,400,490,36.32,35.49,3.0,0.0,0,Winter,80.0,0.0,20.0,0.0
2023-01-19,371,2728,0,477,33.04,35.01,7.0,0.0,0,Winter,20.0,0.0,20.0,60.0
2023-01-20,685,2948,1732,713,37.63,41.2,13.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2023-01-21,487,2663,0,601,39.89,41.43,5.0,0.0,0,Winter,40.0,0.0,20.0,40.0
2023-01-22,551,2510,0,541,30.45,31.37,22.0,100.0,0,Winter,20.0,0.0,20.0,60.0
2023-01-23,559,1959,826,634,33.39,32.89,18.0,100.0,0,Winter,40.0,0.0,40.0,20.0
2023-01-24,314,2798,592,414,34.53,37.97,5.0,0.0,0,Winter,20.0,0.0,60.0,20.0
2023-01-25,579,2484,0,609,39.21,40.48,4.0,0.0,0,Winter,0.0,0.0,20.0,80.0
2023-01-26,556,2131,870,602,39.96,40.11,3.0,0.0,0,Winter,20.0,0.0,20.0,60.0
2023-01-27,705,2767,534,781,34.07,34.72,20.0,100.0,0,Winter,40.0,0.0,60.0,0.0
2023-01-28,540,2323,286,582,39.18,40.1,4.0,0.0,0,Winter,40.0,0.0,20.0,40.0
2023-01-29,284,1783,0,317,31.08,27.55,6.0,0.0,1,Winter,40.0,0.0,20.0,40.0
2023-01-30,363,2928,0,372,34.72,33.73,5.0,0.0,1,Winter,20.0,0.0,20.0,60.0
2023-01-31,374,2565,0,366,33.37,33.4,5.0,0.0,1,Winter,20.0,0.0,60.0,20.0
2023-02-01,374,2191,1052,465,29.14,30.69,18.0,100.0,1,Winter,0.0,0.0,60.0,40.0
2023-02-02,300,1817,0,333,34.91,32.41,1.0,0.0,1,Winter,60.0,0.0,0.0,40.0
2023-02-03,256,1730,0,298,27.34,30.5,19.0,100.0,1,Winter,40.0,0.0,40.0,20.0
2023-02-04,454,1474,752,476,29.65,30.64,17.0,100.0,1,Winter,80.0,0.0,20.0,0.0
2023-02-05,404,1859,685,475,33.31,36.5,12.0,100.0,1,Winter,0.0,0.0,40.0,60.0
2023-02-06,367,1630,0,422,34.78,34.25,7.0,0.0,1,Winter,40.0,0.0,20.0,40.0
2023-02-07,262,1517,0,261,29.58,26.57,6.0,0.0,1,Winter,60.0,0.0,40.0,0.0
2023-02-08,309,1832,0,283,30.88,30.1,6.0,0.0,1,Winter,0.0,0.0,60.0,40.0
2023-02-09,353,1954,301,342,29.58,32.74,6.0,0.0,1,Winter,60.0,0.0,20.0,20.0
2023-02-10,303,1601,195,309,33.17,30.07,4.0,0.0,1,Winter,20.0,0.0,20.0,60.0
2023-02-11,235,1298,306,289,33.27,31.68,2.0,0.0,1,Winter,0.0,0.0,60.0,40.0
2023-02-12,363,1258,812,378,30.57,32.55,5.0,0.0,1,Winter,40.0,0.0,40.0,20.0
2023-02-13,392,1196,909,487,31.1,30.0,17.0,100.0,1,Winter,20.0,0.0,40.0,40.0
2023-02-14,369,897,0,340,30.96,33.91,5.0,0.0,1,Winter,60.0,0.0,0.0,40.0
2023-02-15,228,989,0,275,31.53,31.24,3.0,0.0,1,Winter,20.0,0.0,20.0,60.0
2023-02-16,340,1720,210,362,33.85,36.78,2.0,0.0,1,Winter,100.0,0.0,0.0,0.0
2023-02-17,363,1894,167,403,32.18,31.97,9.0,0.0,1,Winter,0.0,0.0,80.0,20.0
2023-02-18,306,1741,586,326,28.86,28.19,20.0,100.0,1,Winter,20.0,0.0,20.0,60.0
2023-02-19,372,1435,524,470,31.84,33.49,18.0,100.0,1,Winter,0.0,0.0,40.0,60.0
2023-02-20,365,1511,396,355,31.34,30.03,9.0,0.0,1,Winter,20.0,0.0,20.0,60.0
2023-02-21,248,1146,212,329,36.13,34.33,2.0,0.0,1,Winter,40.0,0.0,20.0,40.0
2023-02-22,334,1203,491,443,34.14,32.97,5.0,0.0,1,Winter,20.0,0.0,20.0,60.0
2023-02-23,442,1605,426,459,35.38,34.5,3.0,0.0,1,Winter,20.0,0.0,60.0,20.0
2023-02-24,309,1559,0,346,33.07,32.04,5.0,0.0,1,Winter,0.0,0.0,20.0,80.0
2023-02-25,257,1478,724,329,24.87,27.31,21.0,100.0,1,Winter,40.0,0.0,60.0,0.0
2023-02-26,253,1910,0,334,31.84,33.95,5.0,0.0,1,Winter,60.0,0.0,20.0,20.0
2023-02-27,385,1657,827,495,32.19,31.55,15.0,100.0,1,Winter,40.0,0.0,0.0,60.0
2023-02-28,357,1272,0,374,28.47,26.12,16.0,100.0,1,Winter,20.0,0.0,60.0,20.0
2023-03-01,682,1852,1935,765,33.63,35.8,20.0,100.0,0,Spring,40.0,60.0,0.0,0.0
2023-03-02,540,1377,249,634,39.38,39.72,4.0,0.0,0,Spring,0.0,20.0,0.0,80.0
2023-03-03,415,1244,433,488,33.99,36.68,4.0,0.0,0,Spring,40.0,20.0,0.0,40.0
2023-03-04,421,1583,307,618,38.12,37.65,8.0,0.0,0,Spring,80.0,20.0,0.0,0.0
2023-03-05,431,2592,414,471,32.37,35.45,5.0,0.0,0,Spring,0.0,20.0,0.0,80.0
2023-03-06,617,2468,571,701,41.06,37.58,3.0,0.0,0,Spring,60.0,40.0,0.0,0.0
2023-03-07,508,2284,243,561,39.7,40.93,2.0,0.0,0,Spring,40.0,0.0,0.0,60.0
2023-03-08,433,2190,328,565,40.47,38.39,5.0,0.0,0,Spring,60.0,20.0,0.0,20.0
2023-03-09,472,2000,1084,667,41.89,40.59,5.0,0.0,0,Spring,20.0,0.0,0.0,80.0
2023-03-10,665,2427,568,720,36.77,39.83,17.0,100.0,0,Spring,40.0,40.0,0.0,20.0
2023-03-11,442,1762,659,538,33.62,33.17,7.0,0.0,0,Spring,20.0,60.0,0.0,20.0
2023-03-12,840,1320,1843,981,40.83,41.56,19.0,100.0,0,Spring,0.0,60.0,0.0,40.0
2023-03-13,405,2132,0,475,36.2,35.44,7.0,0.0,0,Spring,40.0,40.0,0.0,20.0
2023-03-14,405,2109,0,453,31.84,33.8,4.0,0.0,0,Spring,20.0,40.0,0.0,40.0
2023-03-15,858,3101,1212,947,43.56,46.23,13.0,100.0,0,Spring,60.0,0.0,0.0,40.0
2023-03-16,592,2966,858,616,37.59,37.34,4.0,0.0,0,Spring,80.0,0.0,0.0,20.0
2023-03-17,609,2855,0,658,36.1,35.38,18.0,100.0,0,Spring,20.0,60.0,0.0,20.0
2023-03-18,605,2246,0,648,37.17,41.2,7.0,0.0,0,Spring,40.0,40.0,0.0,20.0
2023-03-19,726,2372,1495,773,36.37,36.51,19.0,100.0,0,Spring,0.0,60.0,0.0,40.0
2023-03-20,364,2504,0,495,36.36,37.02,4.0,0.0,0,Spring,20.0,60.0,0.0,20.0
2023-03-21,716,2456,911,755,34.44,35.26,19.0,100.0,0,Spring,80.0,20.0,0.0,0.0
2023-03-22,422,2412,0,540,36.5,37.45,8.0,0.0,0,Spring,20.0,40.0,0.0,40.0
2023-03-23,475,2788,0,653,30.33,34.25,15.0,100.0,0,Spring,80.0,20.0,0.0,0.0
2023-03-24,855,2313,2914,995,42.56,46.64,18.0,100.0,0,Spring,40.0,0.0,0.0,60.0
2023-03-25,509,2078,0,557,36.54,34.58,8.0,0.0,0,Spring,0.0,0.0,0.0,100.0
2023-03-26,359,2046,0,453,32.1,33.73,5.0,0.0,0,Spring,0.0,80.0,0.0,20.0
2023-03-27,532,2544,0,577,38.5,35.42,3.0,0.0,0,Spring,60.0,40.0,0.0,0.0
2023-03-28,652,3592,1103,687,34.72,34.63,20.0,100.0,0,Spring,80.0,20.0,0.0,0.0
2023-03-29,434,2940,0,571,39.21,39.52,6.0,0.0,0,Spring,80.0,20.0,0.0,0.0
2023-03-30,479,2866,813,580,37.51,41.61,4.0,0.0,0,Spring,60.0,20.0,0.0,20.0
2023-03-31,699,2387,1163,682,44.29,44.1,2.0,0.0,0,Spring,60.0,20.0,0.0,20.0
2023-04-01,546,2431,0,583,38.46,37.37,4.0,0.0,0,Spring,40.0,40.0,0.0,20.0
2023-04-02,618,2369,0,677,40.49,37.62,4.0,0.0,0,Spring,60.0,20.0,0.0,20.0
2023-04-03,495,2564,647,520,38.65,35.26,3.0,0.0,0,Spring,20.0,60.0,0.0,20.0
2023-04-04,466,2748,406,529,29.07,30.58,22.0,100.0,0,Spring,40.0,40.0,0.0,20.0
2023-04-05,555,2282,357,643,39.77,43.14,6.0,0.0,0,Spring,100.0,0.0,0.0,0.0
2023-04-06,639,1727,1105,716,34.72,33.07,16.0,100.0,0,Spring,60.0,40.0,0.0,0.0
2023-04-07,618,2498,934,698,40.74,45.56,2.0,0.0,0,Spring,100.0,0.0,0.0,0.0
2023-04-08,497,1880,0,522,36.15,35.86,3.0,0.0,0,Spring,20.0,40.0,0.0,40.0
2023-04-09,506,2144,1067,609,33.15,33.18,14.0,100.0,0,Spring,40.0,20.0,0.0,40.0
2023-04-10,705,2358,0,685,38.64,39.4,4.0,0.0,0,Spring,60.0,0.0,0.0,40.0
2023-04-11,812,2211,2506,932,39.49,42.04,15.0,100.0,0,Spring,20.0,80.0,0.0,0.0
2023-04-12,208,1974,0,292,30.27,31.24,6.0,0.0,1,Spring,20.0,60.0,0.0,20.0
2023-04-13,333,2258,223,382,35.18,35.83,3.0,0.0,1,Spring,60.0,0.0,0.0,40.0
2023-04-14,327,1925,0,314,31.99,31.37,5.0,0.0,1,Spring,20.0,60.0,0.0,20.0
2023-04-15,271,4327,0,304,32.14,30.58,4.0,0.0,1,Spring,0.0,100.0,0.0,0.0
2023-04-16,309,4056,0,331,29.24,31.96,7.0,0.0,1,Spring,0.0,20.0,0.0,80.0
2023-04-17,292,3747,101,359,26.46,25.42,18.0,100.0,1,Spring,20.0,40.0,0.0,40.0
2023-04-18,332,3455,203,370,29.13,26.28,16.0,100.0,1,Spring,0.0,60.0,0.0,40.0
2023-04-19,358,3224,0,421,30.49,29.43,14.0,100.0,1,Spring,20.0,60.0,0.0,20.0
2023-04-20,370,3069,227,411,35.48,38.72,4.0,0.0,1,Spring,40.0,0.0,0.0,60.0
2023-04-21,321,2699,0,349,32.94,31.45,7.0,0.0,1,Spring,20.0,60.0,0.0,20.0
2023-04-22,254,2605,414,314,31.87,32.91,4.0,0.0,1,Spring,60.0,0.0,0.0,40.0
2023-04-23,419,2351,562,498,33.81,37.72,13.0,100.0,1,Spring,60.0,0.0,0.0,40.0
2023-04-24,384,1932,458,428,33.12,30.72,8.0,0.0,1,Spring,0.0,80.0,0.0,20.0
2023-04-25,291,1901,0,373,26.87,28.55,18.0,100.0,1,Spring,40.0,40.0,0.0,20.0
2023-04-26,350,2233,0,396,33.31,34.83,2.0,0.0,1,Spring,40.0,40.0,0.0,20.0
2023-04-27,250,1883,0,280,29.92,30.18,6.0,0.0,1,Spring,60.0,20.0,0.0,20.0
2023-04-28,385,2091,538,392,29.8,29.07,17.0,100.0,1,Spring,40.0,60.0,0.0,0.0
2023-04-29,266,1706,233,285,32.52,36.34,3.0,0.0,1,Spring,80.0,20.0,0.0,0.0
2023-04-30,271,1594,0,277,29.68,33.24,5.0,0.0,1,Spring,40.0,20.0,0.0,40.0
2023-05-01,549,1556,2232,687,34.21,35.87,16.0,100.0,1,Spring,0.0,40.0,0.0,60.0
2023-05-02,532,1391,0,517,29.83,32.3,20.0,100.0,1,Spring,20.0,0.0,0.0,80.0
2023-05-03,233,1117,0,310,31.98,31.38,2.0,0.0,1,Spring,0.0,80.0,0.0,20.0
2023-05-04,448,1103,0,417,27.72,29.05,24.0,100.0,1,Spring,40.0,20.0,0.0,40.0
2023-05-05,256,2410,153,306,31.48,34.77,6.0,0.0,1,Spring,80.0,20.0,0.0,0.0
2023-05-06,340,2154,507,377,30.73,32.33,7.0,0.0,1,Spring,60.0,0.0,0.0,40.0
2023-05-07,218,1967,0,299,29.18,31.58,7.0,0.0,1,Spring,0.0,60.0,0.0,40.0
2023-05-08,439,1749,596,493,28.23,28.87,21.0,100.0,1,Spring,60.0,0.0,0.0,40.0
2023-05-09,262,1453,0,265,29.77,29.51,6.0,0.0,1,Spring,40.0,40.0,0.0,20.0
2023-05-10,296,1760,479,311,31.83,33.73,5.0,0.0,1,Spring,40.0,20.0,0.0,40.0
2023-05-11,322,1464,733,403,28.37,26.42,23.0,100.0,1,Spring,20.0,60.0,0.0,20.0
2023-05-12,443,1533,737,509,33.24,31.68,15.0,100.0,1,Spring,40.0,40.0,0.0,20.0
2023-05-13,440,1239,331,482,33.89,34.76,8.0,0.0,0,Spring,60.0,20.0,0.0,20.0
2023-05-14,611,1584,220,674,40.17,43.92,2.0,0.0,0,Spring,40.0,40.0,0.0,20.0
2023-05-15,454,1431,1073,505,32.74,36.59,8.0,0.0,0,Spring,20.0,0.0,0.0,80.0
2023-05-16,521,2085,1443,688,39.15,39.61,8.0,0.0,0,Spring,20.0,20.0,0.0,60.0
2023-05-17,446,1564,0,522,35.57,37.29,3.0,0.0,0,Spring,40.0,0.0,0.0,60.0
2023-05-18,657,1423,0,720,35.56,34.86,17.0,100.0,0,Spring,40.0,20.0,0.0,40.0
2023-05-19,418,2261,590,457,33.82,36.09,4.0,0.0,0,Spring,40.0,60.0,0.0,0.0
2023-05-20,546,2559,295,684,41.66,40.54,3.0,0.0,0,Spring,80.0,20.0,0.0,0.0
2023-05-21,700,2165,1799,774,36.5,37.0,20.0,100.0,0,Spring,60.0,0.0,0.0,40.0
2023-05-22,593,2198,0,627,36.11,36.21,6.0,0.0,0,Spring,40.0,40.0,0.0,20.0
2023-05-23,508,1605,715,584,37.56,35.19,6.0,0.0,0,Spring,0.0,60.0,0.0,40.0
2023-05-24,534,1097,365,599,39.69,42.14,6.0,0.0,0,Spring,40.0,20.0,0.0,40.0
