Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny
2022-09-13,774,1951,1786,826,48.15,48.84,19.0,100.0,0,Autumn,0.0,60.0,20.0,20.0
2022-09-14,538,1299,347,606,46.9,45.99,16.0,100.0,0,Autumn,20.0,60.0,20.0,0.0
2022-09-15,472,761,134,636,53.58,53.98,7.0,0.0,0,Autumn,40.0,0.0,0.0,60.0
2022-09-16,541,2434,98,547,42.61,45.72,17.0,100.0,0,Autumn,0.0,0.0,60.0,40.0
2022-09-17,460,1991,99,521,38.43,40.29,20.0,100.0,0,Autumn,80.0,20.0,0.0,0.0
2022-09-18,374,1630,725,496,44.92,47.82,6.0,0.0,0,Autumn,20.0,60.0,0.0,20.0
2022-09-19,583,1373,910,609,48.55,47.17,7.0,0.0,0,Autumn,0.0,20.0,20.0,60.0
2022-09-20,416,1132,296,520,49.64,50.65,5.0,0.0,0,Autumn,0.0,40.0,0.0,60.0
2022-09-21,460,1135,918,554,39.76,42.14,15.0,100.0,0,Autumn,0.0,80.0,0.0,20.0
2022-09-22,275,1824,130,333,40.65,40.31,6.0,0.0,0,Autumn,0.0,40.0,60.0,0.0
2022-09-23,665,1679,758,751,45.36,49.42,15.0,100.0,0,Autumn,20.0,20.0,0.0,60.0
2022-09-24,567,2001,273,640,53.39,57.21,4.0,0.0,0,Autumn,0.0,0.0,0.0,100.0
2022-09-25,452,1434,96,578,47.29,46.49,9.0,0.0,0,Autumn,20.0,20.0,60.0,0.0
2022-09-26,882,1944,2470,1022,52.25,51.25,19.0,100.0,0,Autumn,0.0,40.0,0.0,60.0
2022-09-27,396,1230,108,517,44.13,46.28,4.0,0.0,0,Autumn,40.0,0.0,20.0,40.0
2022-09-28,527,1272,150,723,44.29,48.44,18.0,100.0,0,Autumn,20.0,80.0,0.0,0.0
2022-09-29,544,2867,124,539,42.38,46.37,4.0,0.0,0,Autumn,40.0,40.0,0.0,20.0
2022-09-30,394,2447,0,507,46.4,45.45,5.0,0.0,0,Autumn,40.0,60.0,0.0,0.0
2022-10-01,469,2053,108,510,42.9,46.47,5.0,0.0,0,Autumn,0.0,60.0,40.0,0.0
2022-10-02,466,1692,866,575,45.54,42.86,19.0,100.0,0,Autumn,0.0,40.0,0.0,60.0
2022-10-03,368,1325,95,507,47.97,47.5,4.0,0.0,0,Autumn,0.0,0.0,80.0,20.0
2022-10-04,434,1328,319,514,50.08,45.0,3.0,0.0,0,Autumn,20.0,40.0,20.0,20.0
2022-10-05,581,1458,837,617,46.93,47.44,6.0,0.0,0,Autumn,0.0,60.0,20.0,20.0
2022-10-06,475,1047,1329,597,45.27,48.69,5.0,0.0,0,Autumn,20.0,0.0,60.0,20.0
2022-10-07,481,1125,243,553,44.93,45.45,5.0,0.0,0,Autumn,0.0,20.0,40.0,40.0
2022-10-08,409,1373,187,536,48.35,47.63,5.0,0.0,0,Autumn,0.0,40.0,20.0,40.0
2022-10-09,633,2167,228,690,43.3,47.68,16.0,100.0,0,Autumn,60.0,0.0,20.0,20.0
2022-10-10,722,1949,1680,820,48.37,48.89,15.0,100.0,0,Autumn,20.0,40.0,20.0,20.0
2022-10-11,741,1227,654,693,51.87,51.35,4.0,0.0,0,Autumn,0.0,40.0,20.0,40.0
2022-10-12,472,870,111,584,46.87,49.45,5.0,0.0,0,Autumn,0.0,40.0,0.0,60.0
2022-10-13,441,1945,384,694,45.8,46.8,15.0,100.0,0,Autumn,80.0,20.0,0.0,0.0
2022-10-14,480,2183,413,528,46.66,49.97,7.0,0.0,0,Autumn,0.0,60.0,40.0,0.0
2022-10-15,703,1922,529,785,51.0,49.17,13.0,100.0,0,Autumn,0.0,20.0,0.0,80.0
2022-10-16,458,1420,451,536,46.8,44.18,6.0,0.0,0,Autumn,40.0,0.0,40.0,20.0
2022-10-17,387,1703,132,515,46.26,43.2,3.0,0.0,0,Autumn,40.0,20.0,40.0,0.0
2022-10-18,517,1448,1290,705,41.96,46.19,20.0,100.0,0,Autumn,0.0,20.0,60.0,20.0
2022-10-19,472,1513,174,524,37.12,37.42,19.0,100.0,0,Autumn,0.0,60.0,20.0,20.0
2022-10-20,547,1215,433,622,38.39,39.26,21.0,100.0,0,Autumn,20.0,40.0,40.0,0.0
2022-10-21,439,1827,111,504,45.22,41.41,4.0,0.0,0,Autumn,40.0,40.0,20.0,0.0
2022-10-22,492,1499,626,568,47.71,53.64,4.0,0.0,0,Autumn,60.0,40.0,0.0,0.0
2022-10-23,635,1590,552,723,49.75,52.26,14.0,100.0,0,Autumn,20.0,40.0,0.0,40.0
2022-10-24,406,1266,439,479,46.06,46.8,3.0,0.0,0,Autumn,40.0,0.0,0.0,60.0
2022-10-25,474,1719,0,520,45.02,51.16,9.0,0.0,0,Autumn,20.0,60.0,0.0,20.0
2022-10-26,419,1245,1098,489,45.94,45.92,7.0,0.0,0,Autumn,0.0,40.0,60.0,0.0
2022-10-27,782,1185,1539,787,45.04,43.51,20.0,100.0,0,Autumn,60.0,40.0,0.0,0.0
2022-10-28,423,539,337,547,50.54,49.36,5.0,0.0,0,Autumn,0.0,60.0,0.0,40.0
2022-10-29,538,1268,877,739,55.03,52.36,4.0,0.0,0,Autumn,0.0,20.0,20.0,60.0
2022-10-30,464,2505,130,615,46.74,49.11,9.0,0.0,0,Autumn,40.0,0.0,60.0,0.0
2022-10-31,626,2476,142,636,52.47,54.21,3.0,0.0,0,Autumn,20.0,0.0,60.0,20.0
2022-11-01,533,2413,411,525,45.5,49.87,4.0,0.0,0,Autumn,40.0,20.0,20.0,20.0
2022-11-02,732,1880,1877,960,50.84,48.51,18.0,100.0,0,Autumn,0.0,20.0,40.0,40.0
2022-11-03,380,1342,0,393,44.89,43.35,5.0,0.0,0,Autumn,0.0,20.0,80.0,0.0
2022-11-04,620,1686,540,724,53.54,54.0,6.0,0.0,0,Autumn,40.0,20.0,0.0,40.0
2022-11-05,693,2655,390,742,44.66,48.24,15.0,100.0,0,Autumn,40.0,0.0,20.0,40.0
2022-11-06,485,2283,77,570,51.85,54.87,4.0,0.0,0,Autumn,20.0,40.0,20.0,20.0
2022-11-07,597,1875,673,590,44.88,50.4,10.0,0.0,0,Autumn,20.0,0.0,60.0,20.0
2022-11-08,427,1787,759,537,46.37,46.37,4.0,0.0,0,Autumn,40.0,20.0,20.0,20.0
2022-11-09,569,1507,0,583,49.83,47.94,6.0,0.0,0,Autumn,0.0,40.0,20.0,40.0
2022-11-10,720,1678,1652,809,45.46,48.19,17.0,100.0,0,Autumn,0.0,40.0,0.0,60.0
2022-11-11,418,1505,126,541,49.02,52.72,4.0,0.0,0,Autumn,20.0,40.0,40.0,0.0
2022-11-12,545,1366,1138,701,43.41,49.71,15.0,100.0,0,Autumn,40.0,20.0,0.0,40.0
2022-11-13,487,2426,0,580,47.31,51.05,7.0,0.0,0,Autumn,20.0,40.0,20.0,20.0
2022-11-14,639,2213,448,689,46.59,43.82,16.0,100.0,0,Autumn,0.0,60.0,20.0,20.0
2022-11-15,527,2342,624,601,48.51,51.94,4.0,0.0,0,Autumn,80.0,0.0,0.0,20.0
2022-11-16,414,2251,688,473,43.76,46.54,5.0,0.0,0,Autumn,0.0,0.0,20.0,80.0
2022-11-17,390,1919,0,493,45.06,44.18,7.0,0.0,0,Autumn,0.0,40.0,40.0,20.0
2022-11-18,563,2034,169,664,42.71,46.21,18.0,100.0,0,Autumn,40.0,20.0,20.0,20.0
2022-11-19,301,2246,322,416,42.55,47.24,4.0,0.0,0,Autumn,0.0,40.0,20.0,40.0
2022-11-20,364,2066,0,451,38.54,38.08,17.0,100.0,0,Autumn,0.0,20.0,60.0,20.0
2022-11-21,406,1903,103,444,44.04,42.61,5.0,0.0,0,Autumn,80.0,0.0,20.0,0.0
2022-11-22,331,1600,271,348,42.06,39.98,7.0,0.0,0,Autumn,60.0,40.0,0.0,0.0
2022-11-23,284,1269,175,331,42.75,40.66,3.0,0.0,0,Autumn,0.0,60.0,20.0,20.0
2022-11-24,376,1035,292,439,43.11,44.78,4.0,0.0,0,Autumn,20.0,0.0,20.0,60.0
2022-11-25,433,1132,1026,470,38.83,43.47,14.0,100.0,0,Autumn,20.0,40.0,20.0,20.0
2022-11-26,330,810,305,454,45.45,47.67,4.0,0.0,0,Autumn,20.0,20.0,0.0,60.0
2022-11-27,434,952,263,524,43.76,42.69,12.0,100.0,0,Autumn,20.0,40.0,20.0,20.0
2022-11-28,476,1382,867,519,35.97,37.72,21.0,100.0,0,Autumn,0.0,0.0,80.0,20.0
2022-11-29,533,1379,266,688,50.39,49.13,6.0,0.0,0,Autumn,20.0,40.0,20.0,20.0
2022-11-30,419,971,551,488,44.76,44.86,6.0,0.0,0,Autumn,0.0,20.0,20.0,60.0
2022-12-01,484,1577,604,547,45.53,47.87,6.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2022-12-02,350,1442,287,388,42.84,44.76,4.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2022-12-03,624,1315,689,689,51.52,49.84,5.0,0.0,0,Winter,0.0,0.0,60.0,40.0
2022-12-04,388,1288,689,458,43.48,49.14,6.0,0.0,0,Winter,60.0,0.0,20.0,20.0
2022-12-05,486,1357,73,484,47.37,53.19,1.0,0.0,0,Winter,20.0,0.0,20.0,60.0
2022-12-06,483,1558,379,618,48.23,53.92,6.0,0.0,0,Winter,20.0,0.0,0.0,80.0
2022-12-07,564,1658,506,587,46.28,42.69,15.0,100.0,0,Winter,40.0,0.0,40.0,20.0
2022-12-08,311,1497,0,434,46.4,45.15,4.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2022-12-09,542,1186,1756,682,51.64,59.6,4.0,0.0,0,Winter,20.0,0.0,20.0,60.0
2022-12-10,514,1093,223,669,41.33,43.2,17.0,100.0,0,Winter,20.0,0.0,40.0,40.0
2022-12-11,369,1152,0,442,44.26,48.67,3.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2022-12-12,669,2091,634,656,46.8,49.38,7.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2022-12-13,335,1564,0,416,44.71,49.48,7.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2022-12-14,521,1229,1191,585,47.25,48.99,3.0,0.0,0,Winter,0.0,0.0,20.0,80.0
2022-12-15,399,1414,289,588,49.41,50.42,12.0,100.0,0,Winter,40.0,0.0,40.0,20.0
2022-12-16,394,1271,420,482,47.41,48.14,5.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2022-12-17,716,1977,762,809,47.06,48.95,18.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2022-12-18,544,1451,137,589,50.68,47.09,6.0,0.0,0,Winter,20.0,0.0,20.0,60.0
2022-12-19,577,1374,858,601,52.59,49.13,1.0,0.0,0,Winter,40.0,0.0,40.0,20.0
2022-12-20,445,1369,110,532,41.61,42.38,18.0,100.0,0,Winter,20.0,0.0,80.0,0.0
2022-12-21,655,1200,1183,705,45.36,48.1,14.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2022-12-22,752,1360,1015,814,44.98,48.16,23.0,100.0,0,Winter,20.0,0.0,60.0,20.0
2022-12-23,395,751,137,624,46.39,47.01,8.0,0.0,0,Winter,20.0,0.0,60.0,20.0
2022-12-24,502,1919,195,561,48.39,51.87,2.0,0.0,0,Winter,40.0,0.0,40.0,20.0
2022-12-25,589,2118,1209,625,44.38,39.92,18.0,100.0,0,Winter,20.0,0.0,40.0,40.0
2022-12-26,752,1529,899,781,50.56,54.98,17.0,100.0,0,Winter,60.0,0.0,0.0,40.0
2022-12-27,583,1066,1133,738,41.33,41.35,22.0,100.0,0,Winter,0.0,0.0,80.0,20.0
2022-12-28,652,1547,127,667,53.76,50.47,3.0,0.0,0,Winter,0.0,0.0,0.0,100.0
2022-12-29,417,2122,327,502,47.81,44.65,7.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2022-12-30,634,2597,519,733,52.0,55.92,4.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2022-12-31,475,2361,148,545,48.14,44.97,3.0,0.0,0,Winter,0.0,0.0,40.0,60.0
2023-01-01,471,2034,221,535,48.55,50.72,2.0,0.0,0,Winter,80.0,0.0,0.0,20.0
2023-01-02,631,1907,521,698,54.95,53.91,5.0,0.0,0,Winter,40.0,0.0,0.0,60.0
2023-01-03,787,1677,945,806,46.64,51.17,19.0,100.0,0,Winter,60.0,0.0,20.0,20.0
2023-01-04,491,1092,750,632,54.32,52.76,0.0,0.0,0,Winter,100.0,0.0,0.0,0.0
2023-01-05,453,1201,340,523,48.21,50.17,2.0,0.0,0,Winter,40.0,0.0,40.0,20.0
2023-01-06,462,1322,588,542,45.86,51.2,4.0,0.0,0,Winter,20.0,0.0,60.0,20.0
2023-01-07,727,1953,722,760,44.61,50.35,18.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2023-01-08,523,1298,143,560,48.37,46.46,2.0,0.0,0,Winter,80.0,0.0,0.0,20.0
2023-01-09,537,1413,620,677,41.54,39.96,18.0,100.0,0,Winter,0.0,0.0,40.0,60.0
2023-01-10,419,1648,307,534,39.76,40.7,16.0,100.0,0,Winter,40.0,0.0,0.0,60.0
2023-01-11,414,1422,372,585,49.61,51.49,5.0,0.0,0,Winter,40.0,0.0,20.0,40.0
2023-01-12,570,1748,991,658,44.59,48.08,18.0,100.0,0,Winter,40.0,0.0,60.0,0.0
2023-01-13,392,1422,157,432,41.11,43.43,4.0,0.0,0,Winter,60.0,0.0,40.0,0.0
2023-01-14,478,1187,279,588,49.65,54.6,5.0,0.0,0,Winter,60.0,0.0,0.0,40.0
2023-01-15,468,1700,439,555,42.48,41.81,17.0,100.0,0,Winter,0.0,0.0,80.0,20.0
2023-01-16,451,1659,136,523,44.9,47.46,7.0,0.0,0,Winter,60.0,0.0,20.0,20.0
2023-01-17,462,1344,780,504,44.88,45.35,6.0,0.0,0,Winter,20.0,0.0,0.0,80.0
2023-01-18,378,1173,270,416,46.54,41.38,6.0,0.0,0,Winter,80.0,0.0,20.0,0.0
2023-01-19,499,864,673,703,48.38,50.86,16.0,100.0,0,Winter,20.0,0.0,20.0,60.0
2023-01-20,734,1472,1896,821,48.23,47.53,14.0,100.0,0,Winter,40.0,0.0,20.0,40.0
2023-01-21,377,1242,0,489,44.52,46.9,5.0,0.0,0,Winter,40.0,0.0,20.0,40.0
2023-01-22,507,1138,143,629,46.5,51.34,6.0,0.0,0,Winter,20.0,0.0,20.0,60.0
2023-01-23,630,2440,1027,709,46.69,45.26,16.0,100.0,0,Winter,40.0,0.0,40.0,20.0
2023-01-24,515,1931,0,558,41.0,41.85,18.0,100.0,0,Winter,20.0,0.0,60.0,20.0
2023-01-25,467,1712,586,568,46.95,45.88,3.0,0.0,0,Winter,0.0,0.0,20.0,80.0
2023-01-26,489,1982,325,609,47.98,44.93,7.0,0.0,0,Winter,20.0,0.0,20.0,60.0
2023-01-27,395,1631,0,481,47.81,49.2,4.0,0.0,0,Winter,40.0,0.0,60.0,0.0
2023-01-28,421,1882,160,449,44.32,46.68,4.0,0.0,0,Winter,40.0,0.0,20.0,40.0
2023-01-29,197,1621,0,212,38.46,40.21,5.0,0.0,1,Winter,40.0,0.0,20.0,40.0
2023-01-30,268,1424,197,279,40.3,42.23,4.0,0.0,1,Winter,20.0,0.0,20.0,60.0
2023-01-31,368,1227,357,385,43.43,45.76,3.0,0.0,1,Winter,20.0,0.0,60.0,20.0
2023-02-01,276,1070,146,318,41.89,45.27,4.0,0.0,1,Winter,0.0,0.0,60.0,40.0
2023-02-02,399,794,583,393,33.96,35.96,22.0,100.0,1,Winter,60.0,0.0,0.0,40.0
2023-02-03,294,883,684,388,43.53,47.48,4.0,0.0,1,Winter,40.0,0.0,40.0,20.0
2023-02-04,316,656,79,392,35.77,32.22,19.0,100.0,1,Winter,80.0,0.0,20.0,0.0
2023-02-05,343,1056,449,382,40.04,37.15,8.0,0.0,1,Winter,0.0,0.0,40.0,60.0
2023-02-06,256,1324,236,282,41.05,39.77,5.0,0.0,1,Winter,40.0,0.0,20.0,40.0
2023-02-07,380,1178,482,413,38.71,39.56,17.0,100.0,1,Winter,60.0,0.0,40.0,0.0
2023-02-08,255,1328,110,334,40.03,40.51,4.0,0.0,1,Winter,0.0,0.0,60.0,40.0
2023-02-09,405,1373,588,440,36.43,38.66,19.0,100.0,1,Winter,60.0,0.0,20.0,20.0
2023-02-10,322,1187,132,364,37.29,40.53,6.0,0.0,1,Winter,20.0,0.0,20.0,60.0
2023-02-11,357,997,278,365,40.63,39.29,6.0,0.0,1,Winter,0.0,0.0,60.0,40.0
2023-02-12,223,1308,74,268,38.34,41.2,5.0,0.0,1,Winter,40.0,0.0,40.0,20.0
2023-02-13,296,1159,121,306,39.76,38.27,8.0,0.0,1,Winter,20.0,0.0,40.0,40.0
2023-02-14,274,1061,575,341,40.37,40.38,5.0,0.0,1,Winter,60.0,0.0,0.0,40.0
2023-02-15,387,1009,497,421,41.04,41.58,7.0,0.0,1,Winter,20.0,0.0,20.0,60.0
2023-02-16,294,725,478,327,37.59,37.44,6.0,0.0,1,Winter,100.0,0.0,0.0,0.0
2023-02-17,349,1002,357,341,40.36,42.06,4.0,0.0,1,Winter,0.0,0.0,80.0,20.0
2023-02-18,331,1047,102,373,40.37,39.15,5.0,0.0,1,Winter,20.0,0.0,20.0,60.0
2023-02-19,340,1296,301,383,36.02,35.29,20.0,100.0,1,Winter,0.0,0.0,40.0,60.0
2023-02-20,332,1320,399,342,33.81,35.65,18.0,100.0,1,Winter,20.0,0.0,20.0,60.0
2023-02-21,231,1289,80,271,36.21,39.75,6.0,0.0,1,Winter,40.0,0.0,20.0,40.0
2023-02-22,236,1138,216,264,38.9,40.15,4.0,0.0,1,Winter,20.0,0.0,20.0,60.0
2023-02-23,467,1197,1082,483,37.11,35.26,18.0,100.0,1,Winter,20.0,0.0,60.0,20.0
2023-02-24,346,792,650,551,41.89,44.63,20.0,100.0,1,Winter,0.0,0.0,20.0,80.0
2023-02-25,263,855,94,319,37.05,41.9,6.0,0.0,1,Winter,40.0,0.0,60.0,0.0
2023-02-26,381,1808,66,416,40.46,39.16,15.0,100.0,1,Winter,60.0,0.0,20.0,20.0
2023-02-27,228,1848,75,302,38.56,40.3,5.0,0.0,1,Winter,40.0,0.0,0.0,60.0
2023-02-28,551,1695,659,545,40.84,38.42,17.0,100.0,1,Winter,20.0,0.0,60.0,20.0
2023-03-01,486,1261,726,589,41.54,44.25,17.0,100.0,0,Spring,40.0,60.0,0.0,0.0
2023-03-02,445,1028,163,515,48.67,45.14,2.0,0.0,0,Spring,0.0,20.0,0.0,80.0
2023-03-03,427,1351,645,544,47.82,50.98,2.0,0.0,0,Spring,40.0,20.0,0.0,40.0
2023-03-04,568,1470,1159,722,42.81,47.8,20.0,100.0,0,Spring,80.0,20.0,0.0,0.0
2023-03-05,479,1276,0,561,48.56,50.69,5.0,0.0,0,Spring,0.0,20.0,0.0,80.0
2023-03-06,557,1050,1064,796,47.97,43.84,18.0,100.0,0,Spring,60.0,40.0,0.0,0.0
2023-03-07,467,1726,824,667,38.81,42.62,22.0,100.0,0,Spring,40.0,0.0,0.0,60.0
2023-03-08,398,1748,0,467,44.12,46.82,5.0,0.0,0,Spring,60.0,20.0,0.0,20.0
2023-03-09,643,1900,1205,783,43.62,44.72,17.0,100.0,0,Spring,20.0,0.0,0.0,80.0
2023-03-10,558,2104,235,662,46.84,53.03,4.0,0.0,0,Spring,40.0,40.0,0.0,20.0
2023-03-11,472,1996,0,554,46.85,48.75,7.0,0.0,0,Spring,20.0,60.0,0.0,20.0
2023-03-12,563,2324,613,594,46.9,46.76,6.0,0.0,0,Spring,0.0,60.0,0.0,40.0
2023-03-13,649,1855,272,639,49.07,51.91,3.0,0.0,0,Spring,40.0,40.0,0.0,20.0
2023-03-14,557,1323,190,614,38.82,38.79,22.0,100.0,0,Spring,20.0,40.0,0.0,40.0
2023-03-15,568,1630,1115,657,51.44,50.39,4.0,0.0,0,Spring,60.0,0.0,0.0,40.0
2023-03-16,439,1199,119,540,46.52,45.55,4.0,0.0,0,Spring,80.0,0.0,0.0,20.0
2023-03-17,635,1071,1276,787,45.95,41.67,19.0,100.0,0,Spring,20.0,60.0,0.0,20.0
2023-03-18,517,1222,171,674,51.26,49.46,5.0,0.0,0,Spring,40.0,40.0,0.0,20.0
2023-03-19,475,1161,102,503,47.15,44.17,1.0,0.0,0,Spring,0.0,60.0,0.0,40.0
2023-03-20,346,1779,274,354,42.25,45.92,5.0,0.0,0,Spring,20.0,60.0,0.0,20.0
2023-03-21,425,1433,603,537,46.26,51.91,3.0,0.0,0,Spring,80.0,20.0,0.0,0.0
2023-03-22,541,1140,740,586,37.91,38.84,23.0,100.0,0,Spring,20.0,40.0,0.0,40.0
2023-03-23,726,1277,1774,821,52.92,50.02,14.0,100.0,0,Spring,80.0,20.0,0.0,0.0
2023-03-24,457,986,0,602,44.22,46.44,20.0,100.0,0,Spring,40.0,0.0,0.0,60.0
2023-03-25,504,1423,260,710,51.27,53.16,3.0,0.0,0,Spring,0.0,0.0,0.0,100.0
2023-03-26,547,2431,0,567,47.52,47.67,5.0,0.0,0,Spring,0.0,80.0,0.0,20.0
2023-03-27,483,1884,601,561,48.42,48.89,5.0,0.0,0,Spring,60.0,40.0,0.0,0.0
2023-03-28,416,1401,371,555,50.21,47.88,5.0,0.0,0,Spring,80.0,20.0,0.0,0.0
2023-03-29,611,1276,606,636,47.97,43.59,10.0,0.0,0,Spring,80.0,20.0,0.0,0.0
2023-03-30,269,1548,309,344,37.71,37.77,7.0,0.0,0,Spring,60.0,20.0,0.0,20.0
2023-03-31,397,1279,97,513,46.47,48.47,4.0,0.0,0,Spring,60.0,20.0,0.0,20.0
2023-04-01,358,1383,279,380,42.43,45.81,4.0,0.0,0,Spring,40.0,40.0,0.0,20.0
2023-04-02,503,1334,727,542,49.45,48.29,4.0,0.0,0,Spring,60.0,20.0,0.0,20.0
2023-04-03,701,911,1417,782,49.19,49.03,13.0,100.0,0,Spring,20.0,60.0,0.0,20.0
2023-04-04,326,688,0,444,43.88,47.41,7.0,0.0,0,Spring,40.0,40.0,0.0,20.0
2023-04-05,532,1324,75,559,45.56,41.67,14.0,100.0,0,Spring,100.0,0.0,0.0,0.0
2023-04-06,528,1770,606,557,48.69,47.95,7.0,0.0,0,Spring,60.0,40.0,0.0,0.0
2023-04-07,465,1357,908,574,46.15,48.02,7.0,0.0,0,Spring,100.0,0.0,0.0,0.0
2023-04-08,441,1178,703,502,40.43,42.68,4.0,0.0,0,Spring,20.0,40.0,0.0,40.0
2023-04-09,552,1113,325,645,53.17,53.37,4.0,0.0,0,Spring,40.0,20.0,0.0,40.0
2023-04-10,551,1524,877,731,41.09,43.42,19.0,100.0,0,Spring,60.0,0.0,0.0,40.0
2023-04-11,453,1934,521,494,44.55,47.71,6.0,0.0,0,Spring,20.0,80.0,0.0,0.0
2023-04-12,367,1481,106,454,42.2,39.74,4.0,0.0,1,Spring,20.0,60.0,0.0,20.0
2023-04-13,397,1938,233,428,37.66,37.63,18.0,100.0,1,Spring,60.0,0.0,0.0,40.0
2023-04-14,250,2167,0,345,40.07,41.79,2.0,0.0,1,Spring,20.0,60.0,0.0,20.0
2023-04-15,312,2045,350,412,34.87,39.15,17.0,100.0,1,Spring,0.0,100.0,0.0,0.0
2023-04-16,486,1821,467,539,41.15,39.79,22.0,100.0,1,Spring,0.0,20.0,0.0,80.0
2023-04-17,327,1464,122,385,36.31,40.4,19.0,100.0,1,Spring,20.0,40.0,0.0,40.0
2023-04-18,429,1859,662,507,43.14,43.24,19.0,100.0,1,Spring,0.0,60.0,0.0,40.0
2023-04-19,312,1430,70,386,40.74,45.87,6.0,0.0,1,Spring,20.0,60.0,0.0,20.0
2023-04-20,403,1188,127,414,40.28,41.41,4.0,0.0,1,Spring,40.0,0.0,0.0,60.0
2023-04-21,410,1574,381,425,39.1,37.22,14.0,100.0,1,Spring,20.0,60.0,0.0,20.0
2023-04-22,345,1164,67,372,42.16,41.72,4.0,0.0,1,Spring,60.0,0.0,0.0,40.0
2023-04-23,283,886,476,364,43.58,39.55,5.0,0.0,1,Spring,60.0,0.0,0.0,40.0
2023-04-24,302,1037,249,299,39.17,40.79,6.0,0.0,1,Spring,0.0,80.0,0.0,20.0
2023-04-25,324,977,837,422,37.62,39.19,18.0,100.0,1,Spring,40.0,40.0,0.0,20.0
2023-04-26,398,962,354,400,40.38,44.36,6.0,0.0,1,Spring,40.0,40.0,0.0,20.0
2023-04-27,235,970,0,287,39.61,38.87,6.0,0.0,1,Spring,60.0,20.0,0.0,20.0
2023-04-28,281,1364,402,363,41.07,41.68,6.0,0.0,1,Spring,40.0,60.0,0.0,0.0
2023-04-29,312,1451,57,324,41.49,37.55,5.0,0.0,1,Spring,80.0,20.0,0.0,0.0
2023-04-30,314,1196,120,371,39.87,36.89,5.0,0.0,1,Spring,40.0,20.0,0.0,40.0
2023-05-01,398,1313,440,430,36.13,37.24,16.0,100.0,1,Spring,0.0,40.0,0.0,60.0
2023-05-02,468,1012,1595,571,41.71,44.38,21.0,100.0,1,Spring,20.0,0.0,0.0,80.0
2023-05-03,364,709,644,414,33.79,36.07,19.0,100.0,1,Spring,0.0,80.0,0.0,20.0
2023-05-04,308,940,90,392,43.25,42.82,5.0,0.0,1,Spring,40.0,20.0,0.0,40.0
2023-05-05,354,2003,0,358,39.98,40.11,5.0,0.0,1,Spring,80.0,20.0,0.0,0.0
2023-05-06,308,2190,94,364,43.73,46.1,3.0,0.0,1,Spring,60.0,0.0,0.0,40.0
2023-05-07,315,1976,309,346,41.39,37.92,7.0,0.0,1,Spring,0.0,60.0,0.0,40.0
2023-05-08,317,1732,651,357,36.15,36.83,17.0,100.0,1,Spring,60.0,0.0,0.0,40.0
2023-05-09,300,1496,703,410,36.92,37.14,16.0,100.0,1,Spring,40.0,40.0,0.0,20.0
2023-05-10,269,1652,0,324,43.11,44.07,3.0,0.0,1,Spring,40.0,20.0,0.0,40.0
2023-05-11,386,1997,90,474,39.73,42.99,14.0,100.0,1,Spring,20.0,60.0,0.0,20.0
2023-05-12,276,2142,71,309,39.07,40.67,6.0,0.0,1,Spring,40.0,40.0,0.0,20.0
2023-05-13,553,1937,1033,627,39.98,47.23,17.0,100.0,0,Spring,60.0,20.0,0.0,20.0
2023-05-14,650,1502,886,722,48.04,51.47,16.0,100.0,0,Spring,40.0,40.0,0.0,20.0
2023-05-15,533,975,396,799,54.39,55.66,4.0,0.0,0,Spring,20.0,0.0,0.0,80.0
2023-05-16,483,1809,129,477,43.47,45.48,4.0,0.0,0,Spring,20.0,20.0,0.0,60.0
2023-05-17,489,2162,149,555,44.01,47.25,6.0,0.0,0,Spring,40.0,0.0,0.0,60.0
2023-05-18,696,1822,1518,841,49.04,46.81,16.0,100.0,0,Spring,40.0,20.0,0.0,40.0
2023-05-19,527,1286,149,584,45.03,49.8,7.0,0.0,0,Spring,40.0,60.0,0.0,0.0
2023-05-20,367,908,214,425,42.94,46.71,8.0,0.0,0,Spring,80.0,20.0,0.0,0.0
2023-05-21,460,1899,100,459,45.44,51.8,6.0,0.0,0,Spring,60.0,0.0,0.0,40.0
2023-05-22,625,1753,1409,677,48.35,46.57,16.0,100.0,0,Spring,40.0,40.0,0.0,20.0
2023-05-23,392,1128,604,559,45.76,50.58,2.0,0.0,0,Spring,0.0,60.0,0.0,40.0
2023-05-24,537,1274,1072,730,54.54,63.17,4.0,0.0,0,Spring,40.0,20.0,0.0,40.0
2023-05-25,331,1899,0,418,42.49,44.17,4.0,0.0,0,Spring,0.0,60.0,0.0,40.0
