Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,DayOfWeek,DayOfMonth,WeekOfYear,Month,IsWeekend,UnitsSold_Lag_1,UnitsSold_Lag_7,UnitsSold_Lag_14,UnitsSold_Lag_21,UnitsSold_Lag_28,UnitsSold_RollingMean_7,UnitsSold_RollingMean_14,UnitsSold_RollingMean_28,UnitsSold_RollingStd_7,UnitsSold_RollingStd_14,UnitsSold_RollingStd_28
2022-05-12,422,924,199,447,79.81,78.48,7.0,0.0,1,Spring,40.0,60.0,0.0,0.0,3,12,19,5,0,367.0,388.0,460.0,316.0,513.0,359.85714285714283,373.6428571428572,431.07142857142856,72.14898606686124,62.339772639521854,105.5451206203892
2022-05-13,428,701,1349,582,75.32,80.39,18.0,100.0,1,Spring,0.0,40.0,0.0,60.0,4,13,19,5,0,422.0,355.0,319.0,378.0,441.0,364.7142857142857,370.9285714285714,427.82142857142856,75.42924783246467,59.02993280559441,104.32287969335032
2022-05-14,473,938,198,515,79.09,83.88,10.0,100.0,1,Spring,40.0,60.0,0.0,0.0,5,14,19,5,1,428.0,399.0,360.0,451.0,689.0,375.1428571428572,378.7142857142857,427.3571428571428,78.83194904653911,58.84193764972096,104.29097979024114
2022-05-15,309,880,89,408,78.62,78.87,4.0,0.0,1,Spring,60.0,0.0,0.0,40.0,6,15,19,5,1,473.0,463.0,426.0,375.0,592.0,385.7142857142857,386.7857142857143,419.6428571428572,87.09327238792929,63.632573385055046,91.41448717576708
2022-05-16,494,1611,283,526,69.83,69.29,21.0,100.0,1,Spring,20.0,40.0,0.0,40.0,0,16,20,5,0,309.0,233.0,366.0,585.0,549.0,363.7142857142857,378.4285714285714,409.5357142857143,83.70128291671942,65.73456447739645,87.19984800481883
2022-05-17,396,1400,327,476,82.19,85.47,5.0,0.0,1,Spring,20.0,20.0,0.0,60.0,1,17,20,5,0,494.0,314.0,435.0,430.0,636.0,401.0,387.57142857142856,407.57142857142856,73.24843570570833,72.43322047632184,84.52018324436708
2022-05-18,321,1185,121,396,77.42,80.96,3.0,0.0,1,Spring,80.0,20.0,0.0,0.0,2,18,20,5,0,396.0,367.0,346.0,390.0,494.0,412.7142857142857,384.7857142857143,399.0,62.83235441955617,71.20844652948749,71.69276010764173
2022-05-19,536,1131,847,622,72.36,79.55,21.0,100.0,1,Spring,60.0,40.0,0.0,0.0,3,19,20,5,0,321.0,422.0,388.0,460.0,316.0,406.1428571428572,383.0,392.82142857142856,70.36435786065849,72.55660919903549,70.64939703626149
2022-05-20,411,930,564,489,81.76,88.2,6.0,0.0,1,Spring,60.0,20.0,0.0,20.0,4,20,20,5,0,536.0,428.0,355.0,319.0,378.0,422.4285714285714,393.57142857142856,400.6785714285714,86.08301641024015,83.32394086263047,73.94595302147361
2022-05-21,362,714,479,435,78.89,79.2,8.0,0.0,1,Spring,40.0,40.0,0.0,20.0,5,21,20,5,1,411.0,473.0,399.0,360.0,451.0,420.0,397.57142857142856,401.8571428571428,86.13942186943189,82.67146683452184,73.83400515656949
2022-05-22,349,795,331,387,74.9,75.68,7.0,0.0,1,Spring,40.0,0.0,0.0,60.0,6,22,20,5,1,362.0,309.0,463.0,426.0,375.0,404.1428571428572,394.9285714285714,398.6785714285714,84.96553923293143,83.21192988223078,73.55524684632873
2022-05-23,476,1177,487,618,75.73,73.41,21.0,100.0,1,Spring,40.0,60.0,0.0,0.0,0,23,21,5,0,349.0,494.0,233.0,366.0,585.0,409.8571428571428,386.7857142857143,397.75,78.60752417639684,81.60050770150194,74.02783510525201
2022-05-24,403,1503,200,520,69.53,76.24,20.0,100.0,1,Spring,40.0,60.0,0.0,0.0,1,24,21,5,0,476.0,396.0,314.0,435.0,430.0,407.2857142857143,404.1428571428572,393.8571428571428,75.63445926673492,71.60453052153056,66.27647718890496
2022-05-25,647,1502,978,594,75.79,75.39,19.0,100.0,1,Spring,60.0,0.0,0.0,40.0,2,25,21,5,0,403.0,321.0,367.0,346.0,390.0,408.2857142857143,410.5,392.8928571428572,75.50654339352353,66.77372813637695,65.92663671515056
2022-05-26,485,913,922,751,81.4,73.51,20.0,100.0,0,Spring,0.0,60.0,0.0,40.0,3,26,21,5,0,647.0,536.0,422.0,388.0,460.0,454.8571428571428,430.5,402.07142857142856,106.76364638994006,90.4703521347442,81.54840806013856
2022-05-27,740,1116,955,823,85.86,82.06,18.0,100.0,0,Spring,80.0,0.0,0.0,20.0,4,27,21,5,0,485.0,411.0,428.0,355.0,319.0,447.57142857142856,435.0,402.9642857142857,101.93438599225983,91.57510578754469,82.33917304654834
2022-05-28,423,1231,350,530,83.88,79.41,6.0,0.0,0,Spring,40.0,20.0,0.0,40.0,5,28,21,5,1,740.0,362.0,473.0,399.0,360.0,494.57142857142856,457.2857142857143,418.0,147.79361414131657,122.48731712770446,102.42720992652951
2022-05-29,487,1566,100,498,85.34,79.98,5.0,0.0,0,Spring,60.0,0.0,0.0,40.0,6,29,21,5,1,423.0,349.0,309.0,463.0,426.0,503.2857142857143,453.7142857142857,420.25,140.28151967349353,122.72259435342438,101.79595604279515
2022-05-30,442,2025,407,512,84.87,81.56,4.0,0.0,0,Spring,60.0,20.0,0.0,20.0,0,30,22,5,0,487.0,476.0,494.0,233.0,366.0,523.0,466.4285714285714,422.4285714285714,123.70260034992528,115.5899345403091,102.57334451645332
2022-05-31,442,1753,295,578,88.48,87.44,2.0,0.0,0,Spring,80.0,20.0,0.0,0.0,1,31,22,5,0,442.0,403.0,396.0,314.0,435.0,518.1428571428571,462.7142857142857,425.1428571428572,126.49167109791402,115.47122756602344,102.02894080556156
2022-06-01,513,1843,675,549,86.1,98.16,2.0,0.0,0,Summer,40.0,60.0,0.0,0.0,2,1,22,6,0,442.0,647.0,321.0,367.0,346.0,523.7142857142857,466.0,425.3928571428572,121.32836201223289,114.0728512162967,102.06255862467827
2022-06-02,447,1423,286,625,87.35,79.31,9.0,0.0,0,Summer,40.0,20.0,0.0,40.0,3,2,22,6,0,513.0,485.0,536.0,422.0,388.0,504.57142857142856,479.7142857142857,431.3571428571428,108.53088215320273,106.59587852577268,102.1307130087838
2022-06-03,552,1262,1473,811,84.2,81.8,19.0,100.0,0,Summer,20.0,20.0,0.0,60.0,4,3,22,6,0,447.0,740.0,411.0,428.0,355.0,499.1428571428572,473.3571428571428,433.4642857142857,110.60353908055043,105.63042040191684,101.81118404068984
2022-06-04,392,1594,88,561,85.6,86.97,3.0,0.0,0,Summer,40.0,40.0,0.0,20.0,5,4,22,6,1,552.0,423.0,362.0,473.0,399.0,472.2857142857143,483.4285714285714,440.5,46.78216998570501,105.94898212435449,102.98813308122244
2022-06-05,498,1693,177,582,89.03,93.73,3.0,0.0,0,Summer,60.0,40.0,0.0,0.0,6,5,22,6,1,392.0,487.0,349.0,309.0,463.0,467.8571428571428,485.57142857142856,440.25,53.2460595456868,103.58104540422892,103.10103818135926
2022-06-06,418,2140,347,459,80.47,78.95,5.0,0.0,0,Summer,20.0,80.0,0.0,0.0,0,6,23,6,0,498.0,442.0,476.0,494.0,233.0,469.4285714285714,496.2142857142857,441.5,54.06125273815818,95.83413441295998,103.59804802965924
2022-06-07,427,1815,233,513,81.39,81.99,6.0,0.0,0,Summer,0.0,100.0,0.0,0.0,1,7,23,6,0,418.0,442.0,403.0,396.0,314.0,466.0,492.07142857142856,448.1071428571428,56.78321348191997,98.00428898441449,95.3816269619301
2022-06-08,694,1875,667,771,85.9,85.17,15.0,100.0,0,Summer,20.0,40.0,0.0,40.0,2,8,23,6,0,427.0,513.0,647.0,321.0,367.0,463.8571428571428,493.7857142857143,452.1428571428572,58.1074538288863,96.52514903176456,91.82137017690408
2022-06-09,373,1575,77,454,81.77,84.06,2.0,0.0,0,Summer,80.0,20.0,0.0,0.0,3,9,23,6,0,694.0,447.0,485.0,536.0,422.0,489.7142857142857,497.1428571428572,463.82142857142856,104.9836721998779,102.87248054143156,100.9341749456432
2022-06-10,483,1552,669,579,84.17,80.78,6.0,0.0,0,Summer,40.0,40.0,0.0,20.0,4,10,23,6,0,373.0,552.0,740.0,411.0,428.0,479.1428571428572,489.1428571428572,462.07142857142856,113.3908117550808,108.11095236828685,102.10413296362692
2022-06-11,571,1128,715,705,93.11,96.62,3.0,0.0,0,Summer,0.0,20.0,0.0,80.0,5,11,23,6,1,483.0,392.0,423.0,362.0,473.0,469.2857142857143,470.7857142857143,464.0357142857143,108.91237194141318,80.54351768924806,101.95332343151053
2022-06-12,479,1330,412,553,82.31,87.06,7.0,0.0,0,Summer,40.0,20.0,0.0,40.0,6,12,23,6,1,571.0,498.0,487.0,349.0,309.0,494.8571428571428,481.3571428571428,467.5357142857143,108.75573329167302,83.44930026240894,103.93533678592796
2022-06-13,363,1051,279,470,80.81,77.04,4.0,0.0,0,Summer,20.0,60.0,0.0,20.0,0,13,24,6,0,479.0,418.0,442.0,476.0,494.0,492.1428571428572,480.7857142857143,473.6071428571428,108.90122217163672,83.43507708339496,99.18831296363228
2022-06-14,550,1319,314,574,72.11,77.82,20.0,100.0,0,Summer,0.0,40.0,0.0,60.0,1,14,24,6,0,363.0,427.0,442.0,403.0,396.0,484.2857142857143,475.1428571428572,468.9285714285714,116.83708641482268,88.76144098984298,101.25871835218967
2022-06-15,565,1495,595,636,85.84,87.59,7.0,0.0,0,Summer,20.0,60.0,0.0,20.0,2,15,24,6,0,550.0,694.0,513.0,647.0,321.0,501.8571428571428,482.8571428571428,474.4285714285714,116.03222048412324,90.3385573554001,101.33312447764628
2022-06-16,425,1006,426,453,82.84,80.39,2.0,0.0,0,Summer,20.0,80.0,0.0,0.0,3,16,24,6,0,565.0,373.0,447.0,485.0,536.0,483.4285714285714,486.57142857142856,483.1428571428572,87.05526433030359,92.71106007020212,98.08979796904724
2022-06-17,735,931,1786,955,87.16,99.26,19.0,100.0,0,Summer,20.0,40.0,0.0,40.0,4,17,24,6,0,425.0,483.0,552.0,740.0,411.0,490.8571428571428,485.0,479.1785714285714,77.78694957259546,93.615416218944,98.11748572650566
2022-06-18,480,849,316,685,81.17,81.16,18.0,100.0,0,Summer,60.0,40.0,0.0,0.0,5,18,24,6,1,735.0,571.0,392.0,423.0,362.0,526.8571428571429,498.07142857142856,490.75,120.2614215939989,114.20256247004808,108.35081055602764
2022-06-19,864,1354,461,819,82.08,87.16,20.0,100.0,0,Summer,60.0,40.0,0.0,0.0,6,19,24,6,1,480.0,479.0,498.0,487.0,349.0,513.8571428571429,504.3571428571428,494.9642857142857,119.61107609167946,110.26932563421312,105.41258697168728
2022-06-20,370,1668,503,516,84.53,87.27,4.0,0.0,0,Summer,100.0,0.0,0.0,0.0,0,20,25,6,0,864.0,363.0,418.0,442.0,476.0,568.8571428571429,530.5,513.3571428571429,176.09223773487648,146.18363056838407,122.53924973194414
2022-06-21,462,1755,185,477,78.57,81.1,7.0,0.0,0,Summer,60.0,0.0,0.0,40.0,1,21,25,6,0,370.0,550.0,427.0,442.0,403.0,569.8571428571429,527.0714285714286,509.57142857142856,174.74307670732745,149.54930459716104,125.3414384410688
2022-06-22,655,1478,1319,715,80.45,77.9,19.0,100.0,0,Summer,40.0,20.0,0.0,40.0,2,22,25,6,0,462.0,565.0,694.0,513.0,647.0,557.2857142857143,529.5714285714286,511.6785714285714,179.51018010660235,148.03259219390944,123.97193636178734
2022-06-23,489,1455,186,528,86.46,86.88,3.0,0.0,0,Summer,20.0,60.0,0.0,20.0,3,23,25,6,0,655.0,425.0,373.0,447.0,485.0,570.1428571428571,526.7857142857143,511.9642857142857,183.3370562392564,145.03696004887763,124.3041318531578
2022-06-24,699,1556,688,836,85.94,85.8,19.0,100.0,0,Summer,0.0,40.0,0.0,60.0,4,24,25,6,0,489.0,735.0,483.0,552.0,740.0,579.2857142857143,535.0714285714286,512.1071428571429,176.35543114754975,138.75294274673624,124.27429020657996
2022-06-25,686,1848,303,827,87.79,89.22,16.0,100.0,0,Summer,60.0,40.0,0.0,0.0,5,25,25,6,1,699.0,480.0,571.0,392.0,423.0,574.1428571428571,550.5,510.6428571428572,171.516207758362,144.41113850072946,121.7046255202156
2022-06-26,690,1465,1050,811,82.32,86.29,20.0,100.0,0,Summer,20.0,20.0,0.0,60.0,6,26,25,6,1,686.0,864.0,479.0,498.0,487.0,603.5714285714286,558.7142857142857,520.0357142857143,170.33971658899503,148.86877472429208,124.799537672119
2022-06-27,610,1539,659,641,88.11,94.07,4.0,0.0,0,Summer,20.0,40.0,0.0,40.0,0,27,26,6,0,690.0,370.0,363.0,418.0,442.0,578.7142857142857,573.7857142857143,527.2857142857143,135.0403819674131,150.84540153692157,128.64647427704884
2022-06-28,504,929,619,633,83.54,88.49,8.0,0.0,0,Summer,60.0,0.0,0.0,40.0,1,28,26,6,0,610.0,462.0,550.0,427.0,442.0,613.0,591.4285714285714,533.2857142857143,98.82982006122164,138.21093927856677,128.4390205918048
2022-06-29,428,1600,146,490,79.3,85.11,7.0,0.0,1,Summer,40.0,40.0,0.0,20.0,2,29,26,6,0,504.0,655.0,565.0,694.0,513.0,619.0,588.1428571428571,535.5,88.91194145520303,139.80913205722058,127.3366782574042
2022-06-30,498,2075,194,512,84.63,87.79,2.0,0.0,1,Summer,0.0,80.0,0.0,20.0,3,30,26,6,0,428.0,489.0,425.0,373.0,447.0,586.5714285714286,578.3571428571429,532.4642857142857,111.9938348643314,146.2019715445603,128.89659425517053
2022-07-01,573,1771,770,737,84.51,84.2,17.0,100.0,1,Summer,40.0,40.0,0.0,20.0,4,1,26,7,0,498.0,699.0,735.0,483.0,552.0,587.8571428571429,583.5714285714286,534.2857142857143,110.73155011321876,141.53918418353484,128.00140541556502
2022-07-02,464,1463,219,504,80.71,82.27,7.0,0.0,1,Summer,20.0,80.0,0.0,0.0,5,2,26,7,1,573.0,686.0,480.0,571.0,392.0,569.8571428571429,572.0,535.0357142857143,99.30496558821343,134.66196996125555,128.17045425493112
2022-07-03,466,1218,314,534,86.05,81.96,4.0,0.0,1,Summer,20.0,20.0,0.0,60.0,6,3,26,7,1,464.0,690.0,864.0,479.0,498.0,538.1428571428571,570.8571428571429,537.6071428571429,91.14535748175123,135.56767094921025,125.89658874727743
2022-07-04,504,1571,483,560,78.28,74.96,15.0,100.0,1,Summer,20.0,20.0,0.0,60.0,0,4,27,7,0,466.0,610.0,370.0,363.0,418.0,506.1428571428572,542.4285714285714,536.4642857142857,64.31803420355392,108.3688248427662,126.41363092901072
2022-07-05,405,1180,314,497,75.02,77.3,16.0,100.0,1,Summer,20.0,60.0,0.0,20.0,1,5,27,7,0,504.0,504.0,462.0,550.0,427.0,491.0,552.0,539.5357142857143,45.52288801617632,97.3226197124402,124.4583768419692
2022-07-06,518,937,707,528,86.57,82.56,3.0,0.0,1,Summer,0.0,80.0,0.0,20.0,2,6,27,7,0,405.0,428.0,655.0,565.0,694.0,476.8571428571428,547.9285714285714,538.75,55.16770967220023,102.43531864300734,125.26198471529526
2022-07-07,488,1188,795,601,75.69,80.5,20.0,100.0,1,Summer,40.0,20.0,0.0,40.0,3,7,27,7,0,518.0,498.0,489.0,425.0,373.0,489.7142857142857,538.1428571428571,532.4642857142857,52.29631690573207,97.86164263336806,121.54361574801278
2022-07-08,528,898,386,569,87.12,84.5,6.0,0.0,1,Summer,40.0,0.0,0.0,60.0,4,8,27,7,0,488.0,573.0,699.0,735.0,483.0,488.2857142857143,538.0714285714286,536.5714285714286,52.16868245002382,97.90062802164708,117.84215072194048
2022-07-09,335,1128,578,502,83.48,84.69,5.0,0.0,1,Summer,40.0,60.0,0.0,0.0,5,9,27,7,1,528.0,464.0,686.0,480.0,571.0,481.8571428571428,525.8571428571429,538.1785714285714,41.715019563016455,86.25263174834974,117.3904701701656
2022-07-10,595,1587,543,649,77.91,78.67,19.0,100.0,1,Summer,80.0,0.0,0.0,20.0,6,10,27,7,1,335.0,466.0,690.0,864.0,479.0,463.4285714285714,500.7857142857143,529.75,69.89481893735534,87.13135845591745,123.27164373102276
2022-07-11,381,1265,72,390,80.33,77.79,3.0,0.0,1,Summer,60.0,20.0,0.0,20.0,0,11,28,7,0,595.0,504.0,610.0,370.0,363.0,481.8571428571428,494.0,533.8928571428571,85.86700680204734,73.96672848704935,123.45199675438852
2022-07-12,309,1695,166,384,75.26,75.19,5.0,0.0,1,Summer,40.0,20.0,0.0,40.0,1,12,28,7,0,381.0,405.0,504.0,462.0,550.0,464.2857142857143,477.6428571428572,534.5357142857143,92.87933800674617,71.62467037685664,122.57287541850292
2022-07-13,481,1552,192,549,88.36,91.03,3.0,0.0,1,Summer,0.0,20.0,0.0,80.0,2,13,28,7,0,309.0,518.0,428.0,655.0,565.0,450.57142857142856,463.7142857142857,525.9285714285714,108.81307694521682,83.99672939734329,129.70106044040324
2022-07-14,362,1263,224,423,79.78,79.21,4.0,0.0,1,Summer,60.0,20.0,0.0,20.0,3,14,28,7,0,481.0,488.0,498.0,489.0,425.0,445.2857142857143,467.5,522.9285714285714,105.85007366666332,83.45588424661607,129.73532274694517
2022-07-15,305,1125,79,341,71.46,75.74,6.0,0.0,1,Summer,20.0,60.0,0.0,20.0,4,15,28,7,0,362.0,528.0,573.0,699.0,735.0,427.2857142857143,457.7857142857143,520.6785714285714,108.06589700380988,87.45212190892563,132.02274034519215
2022-07-16,289,899,561,437,78.23,80.1,5.0,0.0,1,Summer,40.0,20.0,0.0,40.0,5,16,28,7,1,305.0,335.0,464.0,686.0,480.0,395.4285714285714,438.6428571428572,505.32142857142856,106.2824180236426,89.59791132769605,131.17561132043974
2022-07-17,326,817,443,398,79.36,80.21,3.0,0.0,1,Summer,60.0,20.0,0.0,20.0,6,17,28,7,1,289.0,595.0,466.0,690.0,864.0,388.8571428571428,426.1428571428572,498.5,111.914295439901,97.63500092996048,137.36151275078933
2022-07-18,432,693,377,536,83.04,82.41,6.0,0.0,1,Summer,40.0,40.0,0.0,20.0,0,18,29,7,0,326.0,381.0,504.0,610.0,370.0,350.42857142857144,416.1428571428572,479.2857142857143,66.16609691490252,100.3699749334025,120.99429345063814
2022-07-19,314,734,285,431,79.3,78.67,5.0,0.0,1,Summer,40.0,60.0,0.0,0.0,1,19,29,7,0,432.0,309.0,405.0,504.0,462.0,357.7142857142857,411.0,481.5,72.5895178055206,97.32024850580042,119.47803145348556
2022-07-20,302,969,527,374,78.41,73.97,5.0,0.0,1,Summer,0.0,80.0,0.0,20.0,2,20,29,7,0,314.0,481.0,518.0,428.0,655.0,358.42857142857144,404.5,476.2142857142857,72.05289062639295,100.73098217147866,123.57614451043364
2022-07-21,405,863,396,535,75.78,73.01,17.0,100.0,1,Summer,40.0,60.0,0.0,0.0,3,21,29,7,0,302.0,362.0,488.0,498.0,489.0,332.85714285714283,389.07142857142856,463.6071428571428,49.55276168364455,98.52720380742508,122.66405168882883
2022-07-22,616,854,740,703,91.9,98.68,6.0,0.0,1,Summer,40.0,20.0,0.0,40.0,4,22,29,7,0,405.0,305.0,528.0,573.0,699.0,339.0,383.1428571428572,460.6071428571428,56.01190349678556,94.53274332441404,123.04661546226971
2022-07-23,826,1136,1079,831,84.52,91.69,17.0,100.0,1,Summer,20.0,0.0,0.0,80.0,5,23,29,7,1,616.0,289.0,335.0,464.0,686.0,383.4285714285714,389.4285714285714,457.6428571428572,115.88767139326036,107.00806172772803,117.98656994688332
2022-07-24,457,579,1866,904,84.6,90.37,23.0,100.0,1,Summer,20.0,80.0,0.0,0.0,6,24,29,7,1,826.0,326.0,595.0,466.0,690.0,460.1428571428572,424.5,462.6428571428572,194.22360701987157,156.71421809729367,130.3417770171135
2022-07-25,391,1051,405,545,71.94,68.06,17.0,100.0,0,Summer,20.0,60.0,0.0,20.0,0,25,30,7,0,457.0,432.0,381.0,504.0,610.0,478.8571428571428,414.6428571428572,454.32142857142856,185.24796766445104,149.3311277473176,122.49022744735974
2022-07-26,744,1938,154,831,102.75,100.05,4.0,0.0,0,Summer,0.0,20.0,0.0,80.0,1,26,30,7,0,391.0,314.0,309.0,405.0,504.0,473.0,415.3571428571428,446.5,187.6095235677904,149.1816688794917,119.12722735083024
2022-07-27,781,2630,1762,988,90.06,97.45,18.0,100.0,0,Summer,40.0,60.0,0.0,0.0,2,27,30,7,0,744.0,302.0,481.0,518.0,428.0,534.4285714285714,446.4285714285714,455.07142857142856,197.03202543652404,169.27343118603835,131.41788833968334
2022-07-28,636,2141,152,717,94.14,94.98,6.0,0.0,0,Summer,0.0,20.0,0.0,80.0,3,28,30,7,0,781.0,405.0,362.0,488.0,498.0,602.8571428571429,467.8571428571428,467.6785714285714,185.70893765193307,191.514151773884,144.9590117218146
2022-07-29,459,2321,255,534,80.65,79.53,6.0,0.0,0,Summer,20.0,80.0,0.0,0.0,4,29,30,7,0,636.0,616.0,305.0,528.0,573.0,635.8571428571429,487.4285714285714,472.6071428571428,163.93843211342966,193.85034445147625,148.33479132509814
2022-07-30,653,2923,651,929,106.0,112.55,3.0,0.0,0,Summer,20.0,40.0,0.0,40.0,5,30,30,7,1,459.0,826.0,289.0,335.0,464.0,613.4285714285714,498.4285714285714,468.5357142857143,177.30280797067417,186.9486619310289,147.036020314212
2022-07-31,780,2407,358,889,99.27,101.72,6.0,0.0,0,Summer,20.0,20.0,0.0,60.0,6,31,30,7,1,653.0,457.0,326.0,595.0,466.0,588.7142857142857,524.4285714285714,475.2857142857143,153.1455889948237,180.79215192535912,151.102088899662
2022-08-01,397,1985,81,535,81.64,90.67,5.0,0.0,0,Summer,0.0,60.0,0.0,40.0,0,1,31,8,0,780.0,391.0,432.0,381.0,504.0,634.8571428571429,556.8571428571429,486.5,155.48786509074026,183.1635910843119,161.66987396589457
2022-08-02,468,2183,328,554,80.28,88.7,6.0,0.0,0,Summer,40.0,40.0,0.0,20.0,1,2,31,8,0,397.0,744.0,314.0,309.0,405.0,635.7142857142857,554.3571428571429,482.6785714285714,153.92824549739018,185.22610180859687,162.50334550890756
2022-08-03,357,2043,0,406,78.28,77.47,3.0,0.0,0,Summer,40.0,20.0,0.0,40.0,2,3,31,8,0,468.0,781.0,302.0,481.0,518.0,596.2857142857143,565.3571428571429,484.9285714285714,156.8881919135561,174.09219800609483,161.82270329464708
2022-08-04,530,1686,954,568,86.26,91.67,4.0,0.0,0,Summer,20.0,40.0,0.0,40.0,3,4,31,8,0,357.0,636.0,405.0,362.0,488.0,535.7142857142857,569.2857142857143,479.1785714285714,155.53104115225617,168.2134306224035,163.4562017611445
2022-08-05,516,1423,583,608,84.36,87.34,8.0,0.0,0,Summer,80.0,20.0,0.0,0.0,4,5,31,8,0,530.0,459.0,616.0,305.0,528.0,520.5714285714286,578.2142857142857,480.6785714285714,149.16976586298944,162.0261985327957,163.73263064711452
2022-08-06,527,1315,283,702,93.88,96.4,2.0,0.0,0,Summer,20.0,20.0,0.0,60.0,5,6,31,8,1,516.0,653.0,826.0,289.0,335.0,528.7142857142857,571.0714285714286,480.25,146.78523345999352,162.43600599607203,163.61984507908505
2022-08-07,590,1933,824,678,93.26,100.39,3.0,0.0,0,Summer,60.0,40.0,0.0,0.0,6,7,31,8,1,527.0,780.0,457.0,326.0,595.0,510.7142857142857,549.7142857142857,487.1071428571428,136.35946891178773,145.06732048441305,161.31412633274692
2022-08-08,659,1479,651,637,77.21,78.93,16.0,100.0,0,Summer,20.0,80.0,0.0,0.0,0,8,32,8,0,590.0,397.0,391.0,432.0,381.0,483.57142857142856,559.2142857142857,486.9285714285714,81.83083596228106,142.866898018577,161.19298959377846
2022-08-09,587,1001,540,713,80.26,87.11,18.0,100.0,0,Summer,0.0,40.0,0.0,60.0,1,9,32,8,0,659.0,468.0,744.0,314.0,309.0,521.0,578.3571428571429,496.8571428571428,94.56214887575284,136.40246283748615,162.97846126399315
2022-08-10,782,1685,902,910,91.95,83.46,16.0,100.0,0,Summer,20.0,60.0,0.0,20.0,2,10,32,8,0,587.0,357.0,781.0,302.0,481.0,538.0,567.1428571428571,506.7857142857143,94.14173711307176,127.92717708666348,159.5420198087518
2022-08-11,718,1228,809,931,88.4,90.51,17.0,100.0,0,Summer,80.0,20.0,0.0,0.0,3,11,32,8,0,782.0,530.0,636.0,405.0,362.0,598.7142857142857,567.2142857142857,517.5357142857143,94.99774433412352,128.05598449441982,167.67373127216507
2022-08-12,453,1882,703,572,88.93,93.66,2.0,0.0,0,Summer,60.0,20.0,0.0,20.0,4,12,32,8,0,718.0,516.0,459.0,616.0,305.0,625.5714285714286,573.0714285714286,530.25,98.83126553686908,133.21553633446453,168.93558382259656
2022-08-13,787,1580,505,867,87.46,80.05,19.0,100.0,0,Summer,60.0,40.0,0.0,0.0,5,13,32,8,1,453.0,527.0,653.0,826.0,289.0,616.5714285714286,572.6428571428571,535.5357142857143,112.40826948058192,133.619786157392,163.86613374446793
2022-08-14,577,1739,322,579,82.25,89.89,6.0,0.0,0,Summer,20.0,20.0,0.0,60.0,6,14,32,8,1,787.0,590.0,780.0,457.0,326.0,653.7142857142857,582.2142857142857,553.3214285714286,120.54005459557766,144.19920973400653,163.1409419220601
2022-08-15,629,1714,123,630,89.93,98.55,1.0,0.0,0,Summer,60.0,40.0,0.0,0.0,0,15,33,8,0,577.0,659.0,397.0,391.0,432.0,651.8571428571429,567.7142857142857,562.2857142857143,121.77907397062494,132.51381847910054,156.96658222853674
2022-08-16,564,1530,980,683,89.81,88.93,5.0,0.0,0,Summer,40.0,40.0,0.0,20.0,1,16,33,8,0,629.0,587.0,468.0,744.0,314.0,647.5714285714286,584.2857142857143,569.3214285714286,122.0134652990636,123.73882455921672,155.31689316229367
2022-08-17,447,1221,80,462,80.01,77.37,5.0,0.0,0,Summer,80.0,0.0,0.0,20.0,2,17,33,8,0,564.0,782.0,357.0,781.0,302.0,644.2857142857143,591.1428571428571,578.25,124.20643338908889,119.38229294217707,147.06225061366223
2022-08-18,386,1192,664,561,87.3,95.9,2.0,0.0,0,Summer,0.0,20.0,0.0,80.0,3,18,33,8,0,447.0,718.0,530.0,636.0,405.0,596.4285714285714,597.5714285714286,583.4285714285714,126.81200934566796,107.6509418199636,139.3236117213045
2022-08-19,394,1251,594,531,87.41,87.41,1.0,0.0,0,Summer,40.0,60.0,0.0,0.0,4,19,33,8,0,386.0,453.0,516.0,459.0,616.0,549.0,587.2857142857143,582.75,135.5494989539493,120.69314464722127,140.26789844199337
2022-08-20,821,1109,1666,1012,97.22,96.27,15.0,100.0,0,Summer,40.0,40.0,0.0,20.0,5,20,33,8,1,394.0,787.0,527.0,653.0,826.0,540.5714285714286,578.5714285714286,574.8214285714286,144.07967372586742,130.2611071807543,144.52836542595523
2022-08-21,401,1240,119,573,85.5,85.63,4.0,0.0,0,Summer,40.0,20.0,0.0,40.0,6,21,33,8,1,821.0,577.0,590.0,780.0,457.0,545.4285714285714,599.5714285714286,574.6428571428571,154.00309211490662,144.25443029363282,144.2092651992659
2022-08-22,603,1646,1506,874,89.13,92.39,16.0,100.0,0,Summer,0.0,60.0,0.0,40.0,0,22,34,8,0,401.0,629.0,659.0,397.0,391.0,520.2857142857143,586.0714285714286,572.6428571428571,162.1416194624464,153.7502791920986,146.27478309439465
2022-08-23,612,2257,266,729,85.81,80.08,16.0,100.0,0,Summer,60.0,0.0,0.0,40.0,1,23,34,8,0,603.0,564.0,587.0,468.0,744.0,516.5714285714286,582.0714285714286,580.2142857142857,159.51265064027282,152.4297892780167,141.9471359978406
2022-08-24,569,2674,369,624,88.4,83.56,5.0,0.0,0,Summer,40.0,40.0,0.0,20.0,2,24,34,8,0,612.0,447.0,782.0,357.0,781.0,523.4285714285714,583.8571428571429,575.5,162.88734055869944,152.63826374942644,138.4551003568119
