Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,DayOfWeek,DayOfMonth,WeekOfYear,Month,IsWeekend,UnitsSold_Lag_1,UnitsSold_Lag_7,UnitsSold_Lag_14,UnitsSold_Lag_21,UnitsSold_Lag_28,UnitsSold_RollingMean_7,UnitsSold_RollingMean_14,UnitsSold_RollingMean_28,UnitsSold_RollingStd_7,UnitsSold_RollingStd_14,UnitsSold_RollingStd_28
2022-05-11,319,1180,220,404,41.72,43.03,4.0,0.0,1,Spring,80.0,0.0,0.0,20.0,2,11,19,5,0,351.0,332.0,308.0,463.0,570.0,336.14285714285717,323.14285714285717,396.2142857142857,33.203556894949735,33.54642510555446,112.51151616541982
2022-05-12,462,1180,691,466,38.53,34.48,16.0,100.0,1,Spring,40.0,60.0,0.0,0.0,3,12,19,5,0,319.0,360.0,331.0,502.0,400.0,334.2857142857143,323.92857142857144,387.25,33.831515315921074,33.29232825861024,108.06363865796986
2022-05-13,372,1003,296,391,36.77,39.33,16.0,100.0,1,Spring,0.0,40.0,0.0,60.0,4,13,19,5,0,462.0,366.0,331.0,320.0,415.0,348.85714285714283,333.2857142857143,389.4642857142857,59.20424695191073,49.76626687507568,108.96600969954595
2022-05-14,427,631,742,555,38.18,38.89,21.0,100.0,1,Spring,40.0,60.0,0.0,0.0,5,14,19,5,1,372.0,277.0,277.0,433.0,449.0,349.7142857142857,336.2142857142857,387.92857142857144,59.53630345067959,50.81668195420772,108.89578047514642
2022-05-15,328,873,746,397,37.01,39.47,19.0,100.0,1,Spring,60.0,0.0,0.0,40.0,6,15,19,5,1,427.0,360.0,327.0,357.0,604.0,371.14285714285717,346.92857142857144,387.14285714285717,55.885086178182014,53.131859608849005,108.5175235160349
2022-05-16,485,1112,85,525,40.86,42.93,18.0,100.0,1,Spring,20.0,40.0,0.0,40.0,0,16,20,5,0,328.0,307.0,338.0,425.0,772.0,366.57142857142856,347.0,377.2857142857143,58.20898310643888,53.103672189406396,100.31500650002884
2022-05-17,397,1124,201,444,43.39,41.04,7.0,0.0,1,Spring,20.0,20.0,0.0,60.0,1,17,20,5,0,485.0,351.0,259.0,370.0,490.0,392.0,357.5,367.0357142857143,66.18156843109699,64.49776382527901,67.92287682193327
2022-05-18,302,1494,84,293,39.13,40.55,6.0,0.0,1,Spring,80.0,20.0,0.0,0.0,2,18,20,5,0,397.0,319.0,332.0,308.0,463.0,398.57142857142856,367.35714285714283,363.7142857142857,63.66803788102019,58.55780463368151,63.838254607430194
2022-05-19,246,1392,60,291,38.52,40.6,5.0,0.0,1,Spring,60.0,40.0,0.0,0.0,3,19,20,5,0,302.0,462.0,360.0,331.0,502.0,396.14285714285717,365.2142857142857,357.9642857142857,67.42261878486698,60.46890945757944,61.781863659564536
2022-05-20,310,1206,456,367,38.53,37.32,6.0,0.0,1,Spring,60.0,20.0,0.0,20.0,4,20,20,5,0,246.0,372.0,366.0,331.0,320.0,365.2857142857143,357.07142857142856,348.82142857142856,80.43157399453318,68.38293116505906,58.53397466836294
2022-05-21,387,1017,783,443,43.17,41.39,4.0,0.0,1,Spring,40.0,40.0,0.0,20.0,5,21,20,5,1,310.0,427.0,277.0,277.0,433.0,356.42857142857144,353.07142857142856,348.4642857142857,82.94346898713015,69.44999782434935,58.746462237288725
2022-05-22,380,706,213,388,43.54,43.91,7.0,0.0,1,Spring,40.0,0.0,0.0,60.0,6,22,20,5,1,387.0,328.0,360.0,327.0,357.0,350.7142857142857,360.92857142857144,346.82142857142856,78.53176488044863,66.33419385750614,56.90931940307319
2022-05-23,239,812,576,386,39.19,41.81,5.0,0.0,1,Spring,40.0,60.0,0.0,0.0,0,23,21,5,0,380.0,485.0,307.0,338.0,425.0,358.14285714285717,362.35714285714283,347.64285714285717,78.48445402631972,66.52773527213661,57.226783606150086
2022-05-24,318,1441,346,370,41.99,42.91,5.0,0.0,1,Spring,40.0,60.0,0.0,0.0,1,24,21,5,0,239.0,397.0,351.0,259.0,370.0,323.0,357.5,341.0,66.35259351876635,73.04345387401997,58.69128271444617
2022-05-25,423,1123,388,467,37.71,40.31,16.0,100.0,1,Spring,60.0,0.0,0.0,40.0,2,25,21,5,0,318.0,302.0,319.0,332.0,308.0,311.7142857142857,355.14285714285717,339.14285714285717,57.84091483172958,73.79791235618931,58.56222666134525
2022-05-26,466,1270,329,498,47.6,47.04,8.0,0.0,0,Spring,0.0,60.0,0.0,40.0,3,26,21,5,0,423.0,246.0,462.0,360.0,331.0,329.0,362.57142857142856,343.25,71.03050987662486,75.10271354896248,60.303936976081346
2022-05-27,497,1231,1329,684,51.22,51.49,6.0,0.0,0,Spring,80.0,0.0,0.0,20.0,4,27,21,5,0,466.0,310.0,372.0,366.0,331.0,360.42857142857144,362.85714285714283,348.07142857142856,76.63519022585089,75.5165362867444,64.53648326301983
2022-05-28,529,1419,752,599,46.55,51.31,5.0,0.0,0,Spring,40.0,20.0,0.0,40.0,5,28,21,5,1,497.0,387.0,427.0,277.0,277.0,387.14285714285717,371.7857142857143,354.0,87.89279183836882,83.63398147369755,70.27933682943757
2022-05-29,485,1232,83,510,44.85,45.94,3.0,0.0,0,Spring,60.0,0.0,0.0,40.0,6,29,21,5,1,529.0,380.0,328.0,360.0,327.0,407.42857142857144,379.07142857142856,363.0,102.95121359630669,92.75896331204441,75.95954088758164
2022-05-30,501,1815,606,505,48.11,49.52,2.0,0.0,0,Spring,60.0,20.0,0.0,20.0,0,30,22,5,0,485.0,239.0,485.0,307.0,338.0,422.42857142857144,390.2857142857143,368.64285714285717,105.8959507297251,95.55781864032177,78.99423996146977
2022-05-31,462,2011,77,510,45.03,48.91,3.0,0.0,0,Spring,80.0,20.0,0.0,0.0,1,31,22,5,0,501.0,318.0,397.0,351.0,259.0,459.85714285714283,391.42857142857144,374.4642857142857,70.7164020847322,96.86446858742991,82.57722856362392
2022-06-01,530,1626,414,656,43.16,46.65,17.0,100.0,0,Summer,40.0,60.0,0.0,0.0,2,1,22,6,0,462.0,423.0,302.0,319.0,332.0,480.42857142857144,396.07142857142856,381.7142857142857,33.96987460901758,98.69257963355297,80.959915615743
2022-06-02,659,1784,1528,859,53.04,54.64,14.0,100.0,0,Summer,40.0,20.0,0.0,40.0,3,2,22,6,0,530.0,466.0,246.0,462.0,360.0,495.7142857142857,412.35714285714283,388.7857142857143,27.225688149945725,100.76523144483808,85.00298780930123
2022-06-03,539,1612,0,621,49.16,50.56,3.0,0.0,0,Summer,20.0,20.0,0.0,60.0,4,3,22,6,0,659.0,497.0,310.0,372.0,366.0,523.2857142857143,441.85714285714283,399.4642857142857,64.4275155652053,108.47605701284894,98.89818263800798
2022-06-04,520,1459,509,552,47.7,52.6,5.0,0.0,0,Summer,40.0,40.0,0.0,20.0,5,4,22,6,1,539.0,529.0,387.0,427.0,277.0,529.2857142857143,458.2142857142857,405.64285714285717,63.520900197531624,104.24688047088983,102.082832846199
2022-06-05,456,1983,394,626,47.09,51.97,6.0,0.0,0,Summer,60.0,40.0,0.0,0.0,6,5,22,6,1,520.0,485.0,380.0,328.0,360.0,528.0,467.7142857142857,414.32142857142856,63.618655544842696,103.3138821347748,101.0654549808015
2022-06-06,566,1527,929,651,47.26,48.56,8.0,0.0,0,Summer,20.0,80.0,0.0,0.0,0,6,23,6,0,456.0,501.0,239.0,485.0,307.0,523.8571428571429,473.14285714285717,417.75,67.69891326412018,100.30327638091963,100.78235626007933
2022-06-07,495,1443,420,523,43.09,43.37,6.0,0.0,0,Summer,0.0,100.0,0.0,0.0,1,7,23,6,0,566.0,462.0,318.0,397.0,351.0,533.1428571428571,496.5,427.0,68.49435152241536,76.93728714898934,102.11794197923435
2022-06-08,802,1468,1676,956,53.29,52.24,16.0,100.0,0,Summer,20.0,40.0,0.0,40.0,2,8,23,6,0,495.0,530.0,423.0,302.0,319.0,537.8571428571429,509.14285714285717,432.14285714285717,63.75324454862046,57.41462845337799,101.77415603176979
2022-06-09,569,1670,231,734,42.45,43.06,21.0,100.0,0,Summer,80.0,20.0,0.0,0.0,3,9,23,6,0,802.0,659.0,466.0,246.0,462.0,576.7142857142857,536.2142857142857,449.39285714285717,117.98829643332482,92.3781347517888,121.00301168144118
2022-06-10,763,1933,580,834,48.69,44.96,19.0,100.0,0,Summer,40.0,40.0,0.0,20.0,4,10,23,6,0,569.0,539.0,497.0,310.0,372.0,563.8571428571429,543.5714285714286,453.2142857142857,112.2934081939343,90.43715564345769,123.0875500347014
2022-06-11,766,2560,240,797,42.92,43.62,19.0,100.0,0,Summer,0.0,20.0,0.0,80.0,5,11,23,6,1,763.0,520.0,529.0,387.0,427.0,595.8571428571429,562.5714285714286,467.17857142857144,133.87236280804777,106.4285345526886,135.1235521240633
2022-06-12,541,2403,1111,606,49.06,49.97,3.0,0.0,0,Summer,40.0,20.0,0.0,40.0,6,12,23,6,1,766.0,456.0,485.0,380.0,328.0,631.0,579.5,479.2857142857143,142.64174237111217,118.80672734125085,146.12928247195114
2022-06-13,542,1862,114,643,46.95,49.94,5.0,0.0,0,Summer,20.0,60.0,0.0,20.0,0,13,24,6,0,541.0,566.0,501.0,239.0,485.0,643.1428571428571,583.5,486.89285714285717,128.1424059024813,116.29653741786329,143.48218092636563
2022-06-14,544,1434,199,634,48.95,48.77,3.0,0.0,0,Summer,0.0,40.0,0.0,60.0,1,14,24,6,0,542.0,495.0,462.0,318.0,397.0,639.7142857142857,586.4285714285714,488.92857142857144,130.8430539306724,114.56252191956708,143.85819369844725
2022-06-15,768,2001,898,856,46.19,48.61,20.0,100.0,0,Summer,20.0,60.0,0.0,20.0,2,15,24,6,0,544.0,802.0,530.0,423.0,302.0,646.7142857142857,592.2857142857143,494.17857142857144,122.87895708882861,109.70479869697002,143.0591831871689
2022-06-16,486,1633,111,517,45.44,44.88,4.0,0.0,0,Summer,20.0,80.0,0.0,0.0,3,16,24,6,0,768.0,569.0,659.0,466.0,246.0,641.8571428571429,609.2857142857143,510.82142857142856,116.20876124663008,117.47564629542296,146.92781134295768
2022-06-17,665,1258,1047,723,53.1,52.73,7.0,0.0,0,Summer,20.0,40.0,0.0,40.0,4,17,24,6,0,486.0,763.0,539.0,497.0,310.0,630.0,596.9285714285714,519.3928571428571,128.46919215645985,120.89312780984785,137.6117294973001
2022-06-18,477,1436,867,763,41.98,45.8,14.0,100.0,0,Summer,60.0,40.0,0.0,0.0,5,18,24,6,1,665.0,766.0,520.0,529.0,387.0,616.0,605.9285714285714,532.0714285714286,116.32569220368616,120.93893200588934,133.90901515067728
2022-06-19,589,1666,511,766,50.9,52.09,3.0,0.0,0,Summer,60.0,40.0,0.0,0.0,6,19,24,6,1,477.0,541.0,456.0,485.0,380.0,574.7142857142857,602.8571428571429,535.2857142857143,104.94397598356049,123.80124091763824,131.3535960519055
2022-06-20,690,1630,1311,1096,52.4,50.43,19.0,100.0,0,Summer,100.0,0.0,0.0,0.0,0,20,25,6,0,589.0,542.0,566.0,501.0,239.0,581.5714285714286,612.3571428571429,542.75,103.9372521329692,116.55609883581391,128.10054644692175
2022-06-21,731,1791,402,925,60.18,61.4,5.0,0.0,0,Summer,60.0,0.0,0.0,40.0,1,21,25,6,0,690.0,544.0,495.0,462.0,318.0,602.7142857142857,621.2142857142857,558.8571428571429,109.45275127608629,117.47024406954333,116.30378939901895
2022-06-22,663,1887,191,781,54.47,50.41,5.0,0.0,0,Summer,40.0,20.0,0.0,40.0,2,22,25,6,0,731.0,768.0,802.0,530.0,423.0,629.4285714285714,638.0714285714286,573.6071428571429,115.39332323674154,114.86946724649823,110.6791623754304
2022-06-23,533,2067,205,624,47.92,47.83,6.0,0.0,0,Summer,20.0,60.0,0.0,20.0,3,23,25,6,0,663.0,486.0,569.0,659.0,466.0,614.4285714285714,628.1428571428571,582.1785714285714,100.20288941751681,105.21176970052502,107.84043547672373
2022-06-24,698,2141,2264,855,55.12,60.33,3.0,0.0,0,Summer,0.0,40.0,0.0,60.0,4,24,25,6,0,533.0,665.0,763.0,539.0,497.0,621.1428571428571,625.5714285714286,584.5714285714286,91.34627993050903,107.18977727212696,105.89282792187056
2022-06-25,714,1443,155,723,49.67,47.48,8.0,0.0,0,Summer,60.0,40.0,0.0,0.0,5,25,25,6,1,698.0,477.0,766.0,520.0,529.0,625.8571428571429,620.9285714285714,591.75,94.77416766789841,102.06443235352945,106.54737252786887
2022-06-26,722,1042,500,755,55.31,55.82,6.0,0.0,0,Summer,20.0,20.0,0.0,60.0,6,26,25,6,1,714.0,589.0,541.0,456.0,485.0,659.7142857142857,617.2142857142857,598.3571428571429,72.4332204763223,97.20966917040516,108.23472924046364
2022-06-27,820,2590,1542,944,46.27,44.91,22.0,100.0,0,Summer,20.0,40.0,0.0,40.0,0,27,26,6,0,722.0,690.0,542.0,566.0,501.0,678.7142857142857,630.1428571428571,606.8214285714286,68.10705858111572,98.32352965346755,108.30856249158954
2022-06-28,518,2295,164,623,46.05,47.72,6.0,0.0,0,Summer,60.0,0.0,0.0,40.0,1,28,26,6,0,820.0,731.0,544.0,495.0,462.0,697.2857142857143,650.0,618.2142857142857,86.84414063081559,106.85504199615387,113.42197747149716
2022-06-29,196,1941,0,239,36.5,36.46,7.0,0.0,1,Summer,40.0,40.0,0.0,20.0,2,29,26,6,0,518.0,663.0,768.0,802.0,530.0,666.8571428571429,648.1428571428571,620.2142857142857,107.84004910271638,109.04258670026827,111.03398116587913
2022-06-30,349,3098,0,439,41.73,45.49,6.0,0.0,1,Summer,0.0,80.0,0.0,20.0,3,30,26,6,0,196.0,533.0,486.0,569.0,659.0,600.1428571428571,607.2857142857143,608.2857142857143,208.29180538484042,157.20414389303707,136.17876517525016
2022-07-01,441,2749,529,464,40.34,40.69,14.0,100.0,1,Summer,40.0,40.0,0.0,20.0,4,1,26,7,0,349.0,698.0,665.0,763.0,539.0,573.8571428571429,597.5,597.2142857142857,228.77968191503126,169.1452493705195,144.2645094167257
2022-07-02,364,2403,203,444,37.54,40.05,16.0,100.0,1,Summer,20.0,80.0,0.0,0.0,5,2,26,7,1,441.0,714.0,477.0,766.0,520.0,537.1428571428571,581.5,593.7142857142857,226.1433384466797,172.82349822423282,146.8939796922976
2022-07-03,451,2039,131,524,44.48,43.98,6.0,0.0,1,Summer,20.0,20.0,0.0,60.0,6,3,26,7,1,364.0,722.0,589.0,541.0,456.0,487.14285714285717,573.4285714285714,588.1428571428571,219.10608433011654,180.54563211200968,152.63942364537917
2022-07-04,536,2356,150,638,48.96,48.44,4.0,0.0,1,Summer,20.0,20.0,0.0,60.0,0,4,27,7,0,451.0,820.0,690.0,542.0,566.0,448.42857142857144,563.5714285714286,587.9642857142857,193.08966582295122,183.37507350350933,152.80257951644072
2022-07-05,293,1970,111,330,41.62,42.79,6.0,0.0,1,Summer,20.0,60.0,0.0,20.0,1,5,27,7,0,536.0,518.0,731.0,544.0,495.0,407.85714285714283,552.5714285714286,586.8928571428571,116.74963036547943,179.79163764489394,153.06724237350906
2022-07-06,418,1677,615,437,42.26,43.7,8.0,0.0,1,Summer,0.0,80.0,0.0,20.0,2,6,27,7,0,293.0,196.0,663.0,768.0,802.0,375.7142857142857,521.2857142857143,579.6785714285714,112.25820576645886,184.40399986126945,162.05510118507752
2022-07-07,448,1444,528,507,39.85,44.04,9.0,0.0,1,Summer,40.0,20.0,0.0,40.0,3,7,27,7,0,418.0,349.0,533.0,486.0,569.0,407.42857142857144,503.7857142857143,565.9642857142857,79.6468395331474,181.523543110244,158.75872262833914
2022-07-08,412,1137,186,409,43.49,39.74,5.0,0.0,1,Summer,40.0,0.0,0.0,60.0,4,8,27,7,0,448.0,441.0,698.0,665.0,763.0,421.57142857142856,497.7142857142857,561.6428571428571,76.26020618657508,181.8923724756898,160.31224492538237
2022-07-09,288,1347,216,321,36.18,36.47,18.0,100.0,1,Summer,40.0,60.0,0.0,0.0,5,9,27,7,1,412.0,364.0,714.0,477.0,766.0,417.42857142857144,477.2857142857143,549.1071428571429,75.81525163812539,173.5362646965616,157.68565525442006
2022-07-10,436,1551,536,453,35.08,37.98,18.0,100.0,1,Summer,80.0,0.0,0.0,20.0,6,10,27,7,1,288.0,451.0,722.0,589.0,541.0,406.57142857142856,446.85714285714283,532.0357142857143,89.03156208681803,166.02263846691642,159.20205706442655
2022-07-11,359,1197,154,440,39.09,36.79,9.0,0.0,1,Summer,60.0,20.0,0.0,20.0,0,11,28,7,0,436.0,536.0,820.0,690.0,542.0,404.42857142857144,426.42857142857144,528.2857142857143,87.95805277300613,145.94451753252727,160.21648713950358
2022-07-12,390,1208,251,440,41.41,39.68,8.0,0.0,1,Summer,40.0,20.0,0.0,40.0,1,12,28,7,0,359.0,293.0,518.0,731.0,544.0,379.14285714285717,393.5,521.75,66.70439408671704,92.5558043726967,163.33846363824927
2022-07-13,421,1415,442,375,41.38,41.73,4.0,0.0,1,Summer,0.0,20.0,0.0,80.0,2,13,28,7,0,390.0,418.0,196.0,663.0,768.0,393.0,384.35714285714283,516.25,54.84827557301329,85.35320925231993,165.14429717337765
2022-07-14,413,1174,532,418,41.75,44.37,4.0,0.0,1,Summer,60.0,20.0,0.0,20.0,3,14,28,7,0,421.0,448.0,349.0,533.0,486.0,393.42857142857144,400.42857142857144,503.85714285714283,55.08737648153995,66.19053416604814,158.43627397175467
2022-07-15,314,912,410,400,39.85,45.92,6.0,0.0,1,Summer,20.0,60.0,0.0,20.0,4,15,28,7,0,413.0,412.0,441.0,698.0,665.0,388.42857142857144,405.0,501.25,50.72427802297683,64.5552834041071,159.33905731234006
2022-07-16,386,1161,359,448,42.87,43.98,16.0,100.0,1,Summer,40.0,20.0,0.0,40.0,5,16,28,7,1,314.0,288.0,364.0,714.0,477.0,374.42857142857144,395.92857142857144,488.7142857142857,56.346715795618806,67.9416766688268,159.78570305090165
2022-07-17,450,1049,764,560,37.88,41.7,22.0,100.0,1,Summer,60.0,20.0,0.0,20.0,6,17,28,7,1,386.0,436.0,451.0,722.0,589.0,388.42857142857144,397.5,485.4642857142857,41.51649127297387,67.39864184890448,160.95398057343562
2022-07-18,398,1418,946,451,44.68,43.26,4.0,0.0,1,Summer,40.0,40.0,0.0,20.0,0,18,29,7,0,450.0,359.0,536.0,820.0,690.0,390.42857142857144,397.42857142857144,480.5,44.42543244155219,67.33808419028237,159.7816797545489
2022-07-19,329,1020,106,394,41.6,39.0,6.0,0.0,1,Summer,40.0,60.0,0.0,0.0,1,19,29,7,0,398.0,390.0,293.0,518.0,731.0,396.0,387.57142857142856,470.07142857142856,42.21768981520908,54.33898485181017,155.0610222941945
2022-07-20,433,1425,60,439,41.01,42.36,7.0,0.0,1,Summer,0.0,80.0,0.0,20.0,2,20,29,7,0,329.0,421.0,418.0,196.0,663.0,387.2857142857143,390.14285714285717,455.7142857142857,49.354885896987234,50.21470385769951,148.477671882405
2022-07-21,276,1998,64,303,37.29,39.44,4.0,0.0,1,Summer,40.0,60.0,0.0,0.0,3,21,29,7,0,433.0,413.0,448.0,349.0,533.0,389.0,391.2142857142857,447.5,50.90514053937187,51.00856424536574,142.8403667398346
2022-07-22,389,1786,51,437,38.4,38.42,17.0,100.0,1,Summer,40.0,20.0,0.0,40.0,4,22,29,7,0,276.0,314.0,412.0,441.0,698.0,369.42857142857144,378.92857142857144,438.32142857142856,64.6267672688252,56.67785388385049,145.37742796200052
2022-07-23,598,1448,1480,596,43.22,46.35,16.0,100.0,1,Summer,20.0,0.0,0.0,80.0,5,23,29,7,1,389.0,386.0,288.0,364.0,714.0,380.14285714285717,377.2857142857143,427.2857142857143,59.953950582726826,55.974483982818846,136.38503696109194
2022-07-24,538,951,62,562,38.85,41.82,20.0,100.0,1,Summer,20.0,80.0,0.0,0.0,6,24,29,7,1,598.0,450.0,436.0,451.0,722.0,410.42857142857144,399.42857142857144,423.14285714285717,102.12224234197106,75.75742084566228,128.9101651842507
2022-07-25,487,671,1441,662,48.07,47.14,7.0,0.0,0,Summer,20.0,60.0,0.0,20.0,0,25,30,7,0,538.0,398.0,359.0,536.0,820.0,423.0,406.7142857142857,416.57142857142856,112.67652816802574,84.00130820540683,117.27600511469299
2022-07-26,550,1478,188,769,48.08,48.24,7.0,0.0,0,Summer,0.0,20.0,0.0,80.0,1,26,30,7,0,487.0,329.0,390.0,293.0,518.0,435.7142857142857,415.85714285714283,404.67857142857144,114.39363951682222,85.36334751461578,88.10643965678585
2022-07-27,648,1293,1404,783,52.81,55.03,14.0,100.0,0,Summer,40.0,60.0,0.0,0.0,2,27,30,7,0,550.0,433.0,421.0,418.0,196.0,467.2857142857143,427.2857142857143,405.82142857142856,110.46223228735103,92.08142598259957,89.82165604229323
2022-07-28,594,1798,170,677,49.88,51.63,4.0,0.0,0,Summer,0.0,20.0,0.0,80.0,3,28,30,7,0,648.0,276.0,413.0,448.0,349.0,498.0,443.5,421.9642857142857,127.8606011769587,109.27083501381018,91.32014590230986
2022-07-29,447,1633,137,492,47.16,47.05,6.0,0.0,0,Summer,20.0,80.0,0.0,0.0,4,29,30,7,0,594.0,389.0,314.0,412.0,441.0,543.4285714285714,456.42857142857144,430.7142857142857,85.22100121225427,115.89166976482413,95.70241575296039
2022-07-30,690,2468,1307,830,55.73,51.11,4.0,0.0,0,Summer,20.0,40.0,0.0,40.0,5,30,30,7,1,447.0,598.0,386.0,288.0,364.0,551.7142857142857,465.92857142857144,430.92857142857144,68.97515080499232,108.53603746485014,95.73301167209578
2022-07-31,535,1964,176,611,46.59,46.21,6.0,0.0,0,Summer,20.0,20.0,0.0,60.0,6,31,30,7,1,690.0,538.0,450.0,436.0,451.0,564.8571428571429,487.64285714285717,442.57142857142856,85.94267192229292,121.00833228962539,106.5090601506744
2022-08-01,632,1791,657,785,52.53,55.12,5.0,0.0,0,Summer,0.0,60.0,0.0,40.0,0,1,31,8,0,535.0,487.0,398.0,359.0,536.0,564.4285714285714,493.7142857142857,445.57142857142856,86.10624666239804,121.10670982581877,107.92879290821527
2022-08-02,627,2094,123,659,51.77,48.62,3.0,0.0,0,Summer,40.0,40.0,0.0,20.0,1,2,31,8,0,632.0,550.0,329.0,390.0,293.0,585.1428571428571,510.42857142857144,449.0,81.70358737825549,123.01326650513606,112.34239989787868
2022-08-03,546,1786,960,667,50.8,51.91,5.0,0.0,0,Summer,40.0,20.0,0.0,40.0,2,3,31,8,0,627.0,648.0,433.0,421.0,418.0,596.1428571428571,531.7142857142857,460.92857142857144,81.36630869393206,114.70660136018446,112.89553629972346
2022-08-04,466,1801,0,574,48.83,47.22,5.0,0.0,0,Summer,20.0,40.0,0.0,40.0,3,4,31,8,0,546.0,594.0,276.0,413.0,448.0,581.5714285714286,539.7857142857143,465.5,79.64683953314835,111.14659659236446,113.68165427419927
2022-08-05,645,1577,1154,744,48.68,49.93,5.0,0.0,0,Summer,80.0,20.0,0.0,0.0,4,5,31,8,0,466.0,447.0,389.0,314.0,412.0,563.2857142857143,553.3571428571429,466.14285714285717,90.29897431258439,84.97927995680995,113.62991073549544
2022-08-06,657,1722,533,803,50.66,51.95,18.0,100.0,0,Summer,20.0,20.0,0.0,60.0,5,6,31,8,1,645.0,690.0,598.0,386.0,288.0,591.5714285714286,571.6428571428571,474.4642857142857,77.97191191460612,73.68499183672249,117.96687612390988
2022-08-07,615,1264,820,928,45.7,52.81,20.0,100.0,0,Summer,60.0,40.0,0.0,0.0,6,7,31,8,1,657.0,535.0,538.0,450.0,436.0,586.8571428571429,575.8571428571429,487.64285714285717,71.78075083527779,76.92439559309173,116.97173266813766
2022-08-08,562,2141,1266,713,39.1,39.98,24.0,100.0,0,Summer,20.0,80.0,0.0,0.0,0,8,32,8,0,615.0,632.0,487.0,398.0,359.0,598.2857142857143,581.3571428571429,494.0357142857143,68.43905874502381,76.76197690849894,118.91997998743378
2022-08-09,949,1579,401,977,50.36,47.86,18.0,100.0,0,Summer,0.0,40.0,0.0,60.0,1,9,32,8,0,562.0,627.0,550.0,329.0,390.0,588.2857142857143,586.7142857142857,501.2857142857143,67.80293574203213,72.14880837165897,116.54687727766284
2022-08-10,590,1442,895,762,48.6,48.68,17.0,100.0,0,Summer,20.0,60.0,0.0,20.0,2,10,32,8,0,949.0,546.0,648.0,433.0,421.0,634.2857142857143,615.2142857142857,521.25,153.5075614703443,119.67981551522391,141.89840523207928
2022-08-11,643,2541,417,716,47.89,53.85,8.0,0.0,0,Summer,80.0,20.0,0.0,0.0,3,11,32,8,0,590.0,466.0,594.0,276.0,413.0,640.5714285714286,611.0714285714286,527.2857142857143,150.15420644885657,119.46126780464996,141.06810993350555
2022-08-12,569,2126,670,626,50.26,51.69,4.0,0.0,0,Summer,60.0,20.0,0.0,20.0,4,12,32,8,0,643.0,645.0,447.0,389.0,314.0,665.8571428571429,614.5714285714286,535.5,129.3141247395002,119.64030340066003,140.8630803560939
2022-08-13,623,2451,446,673,48.5,50.65,6.0,0.0,0,Summer,60.0,40.0,0.0,0.0,5,13,32,8,1,569.0,657.0,690.0,598.0,386.0,655.0,623.2857142857143,544.6071428571429,134.4457759346377,110.59727954049329,134.0926543368051
2022-08-14,469,2039,0,479,41.99,42.98,7.0,0.0,0,Summer,20.0,20.0,0.0,60.0,6,14,32,8,1,623.0,615.0,535.0,538.0,450.0,650.1428571428571,618.5,553.0714285714286,134.97460078526993,108.92534493510016,131.15806934168822
2022-08-15,517,2475,484,722,48.23,45.29,8.0,0.0,0,Summer,60.0,40.0,0.0,0.0,0,15,33,8,0,469.0,562.0,632.0,487.0,398.0,629.2857142857143,613.7857142857143,553.75,151.57035141666566,114.12151322261532,130.6532376886178
2022-08-16,571,2194,378,700,50.39,55.74,5.0,0.0,0,Summer,40.0,40.0,0.0,20.0,1,16,33,8,0,517.0,949.0,627.0,550.0,329.0,622.8571428571429,605.5714285714286,558.0,155.79519523124887,116.81656513572757,127.29144162555096
2022-08-17,698,1871,1750,936,60.24,61.58,4.0,0.0,0,Summer,80.0,0.0,0.0,20.0,2,17,33,8,0,571.0,590.0,546.0,648.0,433.0,568.8571428571429,601.5714285714286,566.6428571428571,59.91780083700404,116.98501829505477,119.12029844927955
2022-08-18,636,1322,1027,868,51.13,50.17,12.0,100.0,0,Summer,0.0,20.0,0.0,80.0,3,18,33,8,0,698.0,643.0,466.0,594.0,276.0,584.2857142857143,612.4285714285714,576.1071428571429,77.57300708733337,118.47473881069973,118.63524530497396
2022-08-19,696,1752,0,631,48.29,49.07,6.0,0.0,0,Summer,40.0,60.0,0.0,0.0,4,19,33,8,0,636.0,569.0,645.0,447.0,389.0,583.2857142857143,624.5714285714286,588.9642857142857,76.73051171842575,110.77400020256964,103.4409769592574
2022-08-20,622,2265,776,768,45.02,43.48,17.0,100.0,0,Summer,40.0,40.0,0.0,20.0,5,20,33,8,1,696.0,623.0,657.0,690.0,598.0,601.4285714285714,628.2142857142857,599.9285714285714,87.10311349746601,112.32519997511834,97.56400693767833
2022-08-21,769,2523,1244,994,47.31,49.06,20.0,100.0,0,Summer,40.0,20.0,0.0,40.0,6,21,33,8,1,622.0,469.0,615.0,535.0,538.0,601.2857142857143,625.7142857142857,600.7857142857143,87.0626484889176,112.02433016738073,97.65182183081994
2022-08-22,490,2083,0,654,49.43,51.35,7.0,0.0,0,Summer,0.0,60.0,0.0,40.0,0,22,34,8,0,769.0,517.0,562.0,632.0,487.0,644.1428571428571,636.7142857142857,609.0357142857143,84.9027454825597,118.27765805765756,101.81991442514996
2022-08-23,916,2531,0,913,51.39,50.15,19.0,100.0,0,Summer,60.0,0.0,0.0,40.0,1,23,34,8,0,490.0,571.0,949.0,627.0,550.0,640.2857142857143,631.5714285714286,609.1428571428571,91.96143083872104,123.23755314632906,101.68823606739004
